date_local,CO_mean_ppm,CO_median_ppm,CO_max_ppm,AQI_mean
2021-11-18,0.6374459090909091,0.65,0.816667,10.090909090909092
2021-11-19,0.5323307272727272,0.55,0.704167,8.0
2021-11-20,0.5590908181818182,0.575,0.808333,9.0
2021-11-21,0.5071969090909091,0.458333,0.920833,10.909090909090908
2021-11-22,0.4058823636363636,0.441667,0.6,7.090909090909091
2021-11-23,0.5063726363636364,0.55,0.691667,8.545454545454545
2021-11-24,0.4215908181818182,0.491667,0.583333,6.636363636363637
2021-11-25,0.3950758181818182,0.316667,1.0125,6.818181818181818
2021-11-26,0.44166663636363634,0.433333,0.691667,8.545454545454545
2021-11-27,0.6159090909090909,0.583333,1.229167,10.727272727272727
2021-11-28,0.7234849090909091,0.716667,1.333333,13.0
2021-11-29,0.792803090909091,0.804167,1.4,12.727272727272727
2021-11-30,0.9127005454545455,0.9625,1.391667,13.545454545454545
2021-12-01,0.8855773636363636,0.908333,1.366667,13.636363636363637
2021-12-02,0.8489082727272728,0.844444,1.308333,13.181818181818182
2021-12-03,0.5946077272727273,0.582353,0.733333,8.454545454545455
2021-12-04,0.5704545454545454,0.55,0.745833,8.545454545454545
2021-12-05,0.7034090000000001,0.720833,1.033333,11.090909090909092
2021-12-06,0.7837122727272727,0.854167,1.254167,13.0
2021-12-07,0.3852272727272727,0.383333,0.429167,7.0
2021-12-08,0.5446968181818183,0.595833,0.866667,8.818181818181818
2021-12-09,0.26717163636363633,0.2875,0.320833,5.0
2021-12-10,0.4096925454545454,0.45,0.620833,7.909090909090909
2021-12-11,0.4727272727272727,0.4875,0.866667,9.181818181818182
2021-12-12,0.5712122727272727,0.541667,1.179167,9.909090909090908
2021-12-13,0.5212120909090909,0.533333,0.745833,9.0
2021-12-14,0.2108510909090909,0.223529,0.283333,3.4545454545454546
2021-12-15,0.44825763636363636,0.4375,0.96,7.545454545454546
2021-12-16,0.5968181818181818,0.5875,1.2,9.0
2021-12-17,0.4583334545454545,0.4375,0.7125,8.272727272727273
2021-12-18,0.5212121818181819,0.516667,1.158333,9.818181818181818
2021-12-19,0.6496211818181818,0.6125,1.3625,11.545454545454545
2021-12-20,0.8196970909090908,0.8,1.7375,13.0
2021-12-21,0.7094696363636364,0.654167,1.166667,11.272727272727273
2021-12-22,0.8359848181818182,0.820833,1.579167,13.272727272727273
2021-12-23,0.40113645454545455,0.404167,0.633333,8.454545454545455
2021-12-24,0.23522727272727273,0.225,0.320833,5.0
2021-12-25,0.3458332727272727,0.345833,0.55,6.2727272727272725
2021-12-26,0.2484848181818182,0.2375,0.291667,4.909090909090909
2021-12-27,0.41174236363636363,0.454167,0.708333,6.7272727272727275
2021-12-28,0.35075772727272725,0.329167,0.479167,6.0
2021-12-29,0.3465909090909091,0.35,0.591667,6.2727272727272725
2021-12-30,0.22083336363636363,0.216667,0.320833,3.8181818181818183
2021-12-31,0.3530302727272727,0.370833,0.554167,5.363636363636363
2022-01-01,0.34052629999999995,0.33157899999999996,0.578947,6.2
2022-01-02,0.3733332,0.3958335,0.525,7.0
2022-01-03,0.51875,0.516667,0.825,8.4
2022-01-04,0.6195833000000001,0.6854165,0.883333,9.8
2022-01-05,0.705,0.71875,1.370833,11.9
2022-01-06,0.7995833,0.733333,1.679167,13.3
2022-01-07,0.7718056,0.75625,1.045833,13.1
2022-01-08,0.3712499,0.36250000000000004,0.479167,7.5
2022-01-09,0.4799999,0.5291665,0.820833,8.6
2022-01-10,0.40416660000000004,0.4125,0.7125,7.5
2022-01-11,0.4108332,0.4291665,0.933333,7.3
2022-01-12,0.5585541,0.660417,0.964706,8.9
2022-01-13,0.7254167,0.7895835,1.266667,12.2
2022-01-14,0.7649999999999999,0.7854165,1.129167,12.6
2022-01-15,0.5995833,0.5708335,1.1875,11.4
2022-01-16,0.34375,0.3520835,0.525,5.8
2022-01-17,0.3533335,0.3645835,0.479167,5.0
2022-01-18,0.3283332,0.3375,0.483333,4.7
2022-01-19,0.4033334,0.3958335,0.504167,6.5
2022-01-20,0.5104903000000001,0.48125,0.9,7.8
2022-01-21,0.4970833,0.5291665,0.879167,9.3
2022-01-22,0.2008334,0.2,0.3375,4.6
2022-01-23,0.42291670000000003,0.35,1.283333,7.2
2022-01-24,0.5333333,0.5041665,1.091667,8.9
2022-01-25,0.5270834,0.5395835,0.729167,8.0
2022-01-26,0.5133333999999999,0.5708335,0.858333,8.0
2022-01-27,0.5075492,0.5583335,0.841667,7.9
2022-01-28,0.48624999999999996,0.49583299999999997,0.766667,8.6
2022-01-29,0.46875,0.53125,0.65,8.1
2022-01-30,0.5570834,0.55,1.154167,10.1
2022-01-31,0.66625,0.6875,1.170833,10.0
2022-02-01,0.48125,0.47708300000000003,0.658333,7.7
2022-02-02,0.44416669999999997,0.4479165,0.941667,7.0
2022-02-03,0.4595834,0.43333299999999997,0.941667,7.7
2022-02-04,0.5105554999999999,0.4625,1.083333,8.4
2022-02-05,0.45083340000000005,0.4625,0.841667,7.4
2022-02-06,0.53125,0.466667,1.275,8.9
2022-02-07,0.5266665,0.489583,1.183333,8.6
2022-02-08,0.4809558,0.552083,0.779167,7.5
2022-02-09,0.5462499000000001,0.4875,1.245833,8.2
2022-02-10,0.47735279999999997,0.395098,1.170833,8.1
2022-02-11,0.5483333,0.48541650000000003,1.029167,8.7
2022-02-12,0.5383331,0.514583,1.1,9.6
2022-02-13,0.46291659999999996,0.4625,1.020833,8.7
2022-02-14,0.5700000000000001,0.5645835,1.345833,9.6
2022-02-15,0.2216666,0.2291665,0.275,3.8
2022-02-16,0.2937499,0.30625,0.408333,4.7
2022-02-17,0.3456547,0.3720235,0.5,5.9
2022-02-18,0.4295832,0.4625,0.758333,6.8
2022-02-19,0.48333339999999997,0.4958335,1.008333,8.5
2022-02-20,0.43583340000000004,0.45625000000000004,0.541667,7.6
2022-02-21,0.2154166,0.216667,0.2625,3.1
2022-02-22,0.1969166,0.2033335,0.233333,2.5
2022-02-23,0.20392860000000002,0.2,0.264286,2.5
2022-02-24,0.3131826,0.306845,0.433333,5.2
2022-02-25,0.4158334,0.44375,0.625,6.5
2022-02-26,0.44166679999999997,0.47291649999999996,0.766667,7.3
2022-02-27,0.3845834,0.4125,0.7,7.1
2022-02-28,0.4904166,0.458333,1.266667,7.9
2022-03-01,0.46749989999999997,0.43125,1.0875,8.1
2022-03-02,0.5471815,0.5895835,0.875,8.5
2022-03-03,0.4735913,0.45625000000000004,0.625,8.0
2022-03-04,0.2206862,0.2291665,0.266667,3.5
2022-03-05,0.2108333,0.21875,0.25,3.7
2022-03-06,0.30375,0.310417,0.408333,4.8
2022-03-07,0.4074999,0.42291650000000003,0.6375,6.7
2022-03-08,0.3858332,0.3666665,0.645833,6.4
2022-03-09,0.3854166,0.4125,0.479167,6.4
2022-03-10,0.26166659999999997,0.27291699999999997,0.304167,4.4
2022-03-11,0.35625,0.3833335,0.583333,5.9
2022-03-12,0.39875,0.45416650000000003,0.575,6.9
2022-03-13,0.3886031,0.422917,0.504167,6.9
2022-03-14,0.34212966666666667,0.366667,0.466667,5.333333333333333
2022-03-15,0.4963235555555555,0.516667,0.608333,8.333333333333334
2022-03-16,0.28626533333333337,0.3,0.395833,4.444444444444445
2022-03-17,0.3186274444444444,0.35,0.4125,5.333333333333333
2022-03-18,0.39058644444444446,0.366667,0.554167,6.333333333333333
2022-03-19,0.3263891111111111,0.341667,0.391667,6.0
2022-03-20,0.18055555555555555,0.2,0.2125,2.0
2022-03-21,0.288426,0.2875,0.379167,4.666666666666667
2022-03-22,0.3907408888888889,0.429167,0.554167,6.555555555555555
2022-03-23,0.4050926666666667,0.420833,0.654167,7.333333333333333
2022-03-24,0.38672844444444443,0.433333,0.466667,6.444444444444445
2022-03-25,0.4352976,0.4625,0.583333,7.0
2022-03-26,0.36791680000000004,0.4041665,0.466667,5.5
2022-03-27,0.1979166,0.20625,0.270833,2.8
2022-03-28,0.1633333,0.172917,0.2,1.9
2022-03-29,0.25416669999999997,0.2583335,0.329167,4.1
2022-03-30,0.2634722,0.2729165,0.308333,3.9
2022-03-31,0.21125000000000002,0.21250000000000002,0.304167,2.6
2022-04-01,0.30291670000000004,0.31875,0.370833,5.3
2022-04-02,0.2783929,0.28125,0.371429,4.0
2022-04-03,0.19212966666666667,0.2,0.2625,2.111111111111111
2022-04-04,0.2712963333333333,0.291667,0.3125,4.111111111111111
2022-04-05,0.3633902222222222,0.420833,0.483333,5.777777777777778
2022-04-06,0.3638887777777778,0.3875,0.470833,5.777777777777778
2022-04-07,0.3773147777777778,0.429167,0.545833,6.333333333333333
2022-04-08,0.3473625,0.3371795,0.604167,6.0
2022-04-09,0.3275001,0.3375,0.466667,5.5
2022-04-10,0.18833329999999998,0.2,0.25,2.0
2022-04-11,0.17583330000000003,0.2,0.2,1.9
2022-04-12,0.1691665,0.1791665,0.233333,2.0
2022-04-13,0.23625,0.23125,0.354167,3.5
2022-04-14,0.28142860000000003,0.2854165,0.3625,4.5
2022-04-15,0.25652759999999997,0.258333,0.329167,3.8
2022-04-16,0.1874999,0.2,0.233333,2.2
2022-04-17,0.1887501,0.2,0.229167,2.2
2022-04-18,0.31625010000000003,0.32708349999999997,0.391667,5.0
2022-04-19,0.23061289999999998,0.23848049999999998,0.3,3.0
2022-04-20,0.1754166,0.1958335,0.2,2.0
2022-04-21,0.22374999999999998,0.2354165,0.270833,3.1
2022-04-22,0.1730555,0.19166650000000002,0.208333,2.1
2022-04-23,0.2541666,0.270833,0.3125,3.8
2022-04-24,0.3066667,0.3333335,0.454167,5.2
2022-04-25,0.3283332,0.3479165,0.470833,5.4
2022-04-26,0.32124990000000003,0.33958299999999997,0.4,5.1
2022-04-27,0.2206862,0.22009800000000002,0.2875,2.6
2022-04-28,0.2024999,0.2041665,0.245833,2.5
2022-04-29,0.2991667,0.30625,0.358333,4.4
2022-04-30,0.36916669999999996,0.38958349999999997,0.454167,5.6
2022-05-01,0.2512499,0.2604165,0.3125,3.7
2022-05-02,0.2187501,0.2270835,0.266667,2.6
2022-05-03,0.23333339999999997,0.24791649999999998,0.3,2.7
2022-05-04,0.3075001,0.310417,0.383333,4.3
2022-05-05,0.31648810000000005,0.3386905,0.3875,4.2
2022-05-06,0.3666667,0.3770835,0.454167,5.9
2022-05-07,0.2216666,0.225,0.295833,3.0
2022-05-08,0.16375,0.2,0.2,1.8
2022-05-09,0.1975001,0.2,0.241667,2.5
2022-05-10,0.23874990000000001,0.2416665,0.295833,3.8
2022-05-11,0.2162133,0.22499999999999998,0.28125,3.2
2022-05-12,0.2459314,0.25,0.325,4.2
2022-05-13,0.3416667,0.36041650000000003,0.495833,5.7
2022-05-14,0.3833332,0.3854165,0.545833,5.9
2022-05-15,0.3516664,0.3541665,0.508333,5.9
2022-05-16,0.22124990000000003,0.2354165,0.279167,2.6
2022-05-17,0.2116667,0.2291665,0.254167,2.6
2022-05-18,0.24610300000000002,0.2520835,0.3,2.7
2022-05-19,0.23937499999999998,0.25,0.2875,2.7
2022-05-20,0.1677778,0.19166650000000002,0.211111,1.9
2022-05-21,0.1754166,0.2,0.2125,2.0
2022-05-22,0.21208330000000003,0.2125,0.283333,3.2
2022-05-23,0.23966659999999998,0.264583,0.291667,2.7
2022-05-24,0.2670834,0.2791665,0.304167,3.9
2022-05-25,0.3000245,0.30625,0.3625,4.7
2022-05-26,0.2390114,0.24652799999999997,0.3,3.4
2022-05-27,0.18916660000000002,0.2,0.241667,2.1
2022-05-28,0.17875000000000002,0.2,0.2,1.9
2022-05-29,0.1795833,0.2,0.2375,2.2
2022-05-30,0.1766667,0.191667,0.245833,2.0
2022-05-31,0.2191668,0.204167,0.291667,2.9
2022-06-01,0.28291659999999996,0.295833,0.35,4.2
2022-06-02,0.22458329999999999,0.24791649999999998,0.266667,2.7
2022-06-03,0.21208330000000003,0.2354165,0.266667,2.6
2022-06-04,0.1775001,0.2,0.204167,2.0
2022-06-05,0.1895834,0.2,0.254167,2.3
2022-06-06,0.1908334,0.2,0.266667,2.1
2022-06-07,0.21208330000000003,0.2270835,0.316667,2.7
2022-06-08,0.2391668,0.25625,0.329167,3.2
2022-06-09,0.25625,0.26875000000000004,0.345833,3.4
2022-06-10,0.343554,0.35318649999999996,0.495833,5.5
2022-06-11,0.2958333,0.28958300000000003,0.416667,4.5
2022-06-12,0.2420834,0.2604165,0.35,3.1
2022-06-13,0.1624999,0.183333,0.2125,1.9
2022-06-14,0.181389,0.179167,0.254167,2.1
2022-06-15,0.2391667,0.25,0.320833,3.1
2022-06-16,0.2347221,0.245833,0.333333,3.0
2022-06-17,0.18,0.2,0.233333,1.9
2022-06-18,0.1908333,0.2,0.245833,2.3
2022-06-19,0.21208339999999998,0.2083335,0.2875,2.8
2022-06-20,0.2812501,0.30000000000000004,0.4125,4.4
2022-06-21,0.27779410000000004,0.3,0.370833,4.0
2022-06-22,0.3037501,0.3333335,0.379167,5.0
2022-06-23,0.2590833,0.2833335,0.353333,3.9
2022-06-24,0.29375,0.3083335,0.4,4.9
2022-06-25,0.2925,0.29791650000000003,0.4,4.4
2022-06-26,0.2912501,0.30625,0.391667,4.3
2022-06-27,0.3075001,0.3125,0.4375,4.8
2022-06-28,0.3170833,0.32083300000000003,0.466667,5.1
2022-06-29,0.24083329999999997,0.26666650000000003,0.320833,3.4
2022-06-30,0.2241667,0.2333335,0.3,2.6
2022-07-01,0.2470834,0.2708335,0.320833,3.2
2022-07-02,0.2245833,0.2395835,0.295833,2.8
2022-07-03,0.1875,0.19375,0.308333,2.3
2022-07-04,0.1899999,0.2,0.3,2.1
2022-07-05,0.2069446,0.2083335,0.325,2.9
2022-07-06,0.1716667,0.18125,0.3,2.0
2022-07-07,0.23124989999999998,0.2375,0.3375,3.6
2022-07-08,0.22708330000000002,0.233333,0.354167,2.7
2022-07-09,0.24708329999999998,0.258333,0.366667,3.4
2022-07-10,0.2608334,0.2854165,0.358333,3.9
2022-07-11,0.2475,0.2520835,0.395833,3.1
2022-07-12,0.21208339999999998,0.2145835,0.3375,2.9
2022-07-13,0.22041650000000002,0.233333,0.333333,2.8
2022-07-14,0.22708330000000002,0.227083,0.358333,2.9
2022-07-15,0.2629165,0.26666650000000003,0.4,3.7
2022-07-16,0.2933335,0.3145835,0.4,4.4
2022-07-17,0.2583332,0.258333,0.375,3.5
2022-07-18,0.2479168,0.25,0.354167,3.6
2022-07-19,0.2508333,0.25416649999999996,0.35,4.1
2022-07-20,0.24958339999999998,0.25625,0.325,3.6
2022-07-21,0.2591668,0.26458349999999997,0.3375,3.5
2022-07-22,0.23958339999999997,0.247917,0.3,2.6
2022-07-23,0.20208339999999997,0.2,0.304167,2.5
2022-07-24,0.21041669999999998,0.21250000000000002,0.3375,2.6
2022-07-25,0.2195834,0.2354165,0.354167,2.8
2022-07-26,0.2187499,0.2375,0.3,2.8
2022-07-27,0.2258333,0.23125,0.325,3.2
2022-07-28,0.24687510000000001,0.2375,0.333333,3.6
2022-07-29,0.2137499,0.225,0.3,2.6
2022-07-30,0.23791669999999998,0.2416665,0.325,3.4
2022-07-31,0.19875,0.2,0.283333,2.2
2022-08-01,0.2299998,0.227083,0.333333,3.7
2022-08-02,0.2014882,0.21250000000000002,0.3125,2.6
2022-08-03,0.2054166,0.20625,0.3,2.4
2022-08-04,0.22708330000000002,0.2395835,0.3625,2.9
2022-08-05,0.23125,0.25,0.4,3.1
2022-08-06,0.24708329999999998,0.245833,0.4125,3.5
2022-08-07,0.3045836,0.2833335,0.466667,4.8
2022-08-08,0.2941667,0.3125,0.425,4.3
2022-08-09,0.27222219999999997,0.2604165,0.388889,4.4
2022-08-10,0.2707842,0.245588,0.395833,4.4
2022-08-11,0.2937501,0.3020835,0.395833,4.9
2022-08-12,0.3226667,0.30833299999999997,0.4375,5.3
2022-08-13,0.32416659999999997,0.3125,0.425,5.2
2022-08-14,0.2920834,0.3104165,0.370833,4.5
2022-08-15,0.3458333,0.3395835,0.466667,5.8
2022-08-16,0.3324999,0.3229165,0.445833,5.6
2022-08-17,0.296,0.2875,0.404167,5.0
2022-08-18,0.26875,0.27708350000000004,0.408333,3.9
2022-08-19,0.3341666,0.3375,0.454167,5.1
2022-08-20,0.21208339999999998,0.2,0.341667,2.8
2022-08-21,0.1991667,0.2,0.3375,2.3
2022-08-22,0.215,0.2229165,0.3875,2.8
2022-08-23,0.3112499,0.32499999999999996,0.45,4.7
2022-08-24,0.24083320000000003,0.239583,0.383333,3.7
2022-08-25,0.23625,0.2375,0.375,3.7
2022-08-26,0.27999999999999997,0.29791650000000003,0.458333,4.6
2022-08-27,0.2529167,0.2625,0.370833,3.4
2022-08-28,0.1804167,0.2,0.316667,2.1
2022-08-29,0.21875,0.23125,0.3625,2.9
2022-08-30,0.3208332,0.32916650000000003,0.45,5.5
2022-08-31,0.4066667,0.3875,0.591667,6.9
2022-09-01,0.3958335,0.38958349999999997,0.525,6.5
2022-09-02,0.3415277,0.3333335,0.5125,5.3
2022-09-03,0.3466667,0.34791649999999996,0.483333,5.5
2022-09-04,0.3125,0.3375,0.3875,5.2
2022-09-05,0.2908334,0.3,0.479167,4.0
2022-09-06,0.315139,0.3375,0.441667,4.9
2022-09-07,0.3520832,0.34791649999999996,0.508333,5.6
2022-09-08,0.3805638,0.4,0.516667,6.3
2022-09-09,0.2579166,0.25416649999999996,0.416667,5.0
2022-09-10,0.1837501,0.175,0.379167,2.7
2022-09-11,0.15791680000000002,0.1645835,0.3,1.8
2022-09-12,0.1665196,0.1729165,0.3125,2.4
2022-09-13,0.2043056,0.2104165,0.329167,3.0
2022-09-14,0.1925,0.19166650000000002,0.316667,2.6
2022-09-15,0.21277770000000001,0.2,0.295833,2.7
2022-09-16,0.2837746,0.2833335,0.379167,4.4
2022-09-17,0.2670833,0.2729165,0.325,4.5
2022-09-18,0.1716667,0.1875,0.254167,2.0
2022-09-19,0.22541669999999997,0.2375,0.2875,3.7
2022-09-20,0.2018056,0.2104165,0.275,3.0
2022-09-21,0.2095834,0.225,0.266667,3.2
2022-09-22,0.3246429,0.36250000000000004,0.421429,5.2
2022-09-23,0.40708340000000004,0.447917,0.516667,7.1
2022-09-24,0.35875029999999997,0.354167,0.466667,5.7
2022-09-25,0.30879633333333334,0.320833,0.454167,4.777777777777778
2022-09-26,0.3467592222222222,0.3125,0.5,5.888888888888889
2022-09-27,0.3953703333333334,0.383333,0.575,6.777777777777778
2022-09-28,0.41277233333333335,0.395833,0.575,6.777777777777778
2022-09-29,0.3319445555555556,0.325,0.491667,5.444444444444445
2022-09-30,0.24655299999999997,0.24375,0.45,3.0
2022-10-01,0.17222222222222222,0.2,0.2,1.7777777777777777
2022-10-02,0.1865741111111111,0.2,0.229167,2.111111111111111
2022-10-03,0.26851844444444445,0.279167,0.320833,4.555555555555555
2022-10-04,0.3734567777777778,0.375,0.458333,6.333333333333333
2022-10-05,0.29583333333333334,0.325,0.354167,4.666666666666667
2022-10-06,0.28055544444444447,0.304167,0.3375,4.555555555555555
2022-10-07,0.31203699999999995,0.320833,0.391667,5.0
2022-10-08,0.398148,0.408333,0.495833,6.333333333333333
2022-10-09,0.3175926666666667,0.329167,0.3875,4.666666666666667
2022-10-10,0.2805554444444444,0.3,0.320833,3.3333333333333335
2022-10-11,0.23703711111111112,0.254167,0.3,3.0
2022-10-12,0.2569444444444444,0.266667,0.3,3.2222222222222223
2022-10-13,0.2976191111111111,0.316667,0.345833,4.333333333333333
2022-10-14,0.278395,0.3,0.3375,3.6666666666666665
2022-10-15,0.187963,0.208333,0.229167,2.5555555555555554
2022-10-16,0.23148155555555552,0.2375,0.329167,2.888888888888889
2022-10-17,0.3847221111111111,0.404167,0.533333,5.888888888888889
2022-10-18,0.43626544444444443,0.5125,0.545833,7.111111111111111
2022-10-19,0.4123458888888889,0.466667,0.6625,7.444444444444445
2022-10-20,0.4393521111111111,0.45,0.779167,7.222222222222222
2022-10-21,0.32993833333333333,0.320833,0.429167,5.0
2022-10-22,0.194270875,0.20625,0.2125,2.625
2022-10-23,0.186978875,0.1979165,0.245833,2.75
2022-10-24,0.28958325,0.30416699999999997,0.425,4.625
2022-10-25,0.39427075,0.4291665,0.495833,6.125
2022-10-26,0.4009258888888889,0.4,0.5375,6.555555555555555
2022-10-27,0.3736112222222222,0.416667,0.516667,6.111111111111111
2022-10-28,0.5105994444444444,0.5,0.6875,8.0
2022-10-29,0.5422503333333333,0.6,0.920833,8.666666666666666
2022-10-30,0.5550926666666667,0.6,0.779167,8.666666666666666
2022-10-31,0.6152778888888889,0.633333,0.941667,9.666666666666666
2022-11-01,0.3407406666666667,0.3375,0.458333,6.555555555555555
2022-11-02,0.17407411111111112,0.183333,0.2125,2.111111111111111
2022-11-03,0.19409033333333334,0.2,0.273333,2.888888888888889
2022-11-04,0.3611111111111111,0.391667,0.55,6.0
2022-11-05,0.48611099999999996,0.520833,0.745833,7.666666666666667
2022-11-06,0.46944455555555553,0.483333,0.779167,8.444444444444445
2022-11-07,0.24305566666666667,0.254167,0.308333,4.222222222222222
2022-11-08,0.19027777777777777,0.216667,0.254167,3.6666666666666665
2022-11-09,0.2448148888888889,0.253333,0.329167,4.444444444444445
2022-11-10,0.3898147777777778,0.433333,0.591667,6.666666666666667
2022-11-11,0.4407407777777778,0.495833,0.641667,7.666666666666667
2022-11-12,0.4791666666666667,0.495833,0.833333,8.777777777777779
2022-11-13,0.4351852222222222,0.5,0.641667,9.0
2022-11-14,0.44398144444444443,0.479167,0.720833,7.222222222222222
2022-11-15,0.5348992222222222,0.591667,0.9625,8.444444444444445
2022-11-16,0.5606209999999999,0.566667,1.375,9.333333333333334
2022-11-17,0.5097222222222223,0.495833,0.975,9.444444444444445
2022-11-18,0.5893518888888889,0.683333,1.004167,9.555555555555555
2022-11-19,0.5361111111111111,0.5,1.366667,10.555555555555555
2022-11-20,0.4171296666666666,0.475,0.733333,7.666666666666667
2022-11-21,0.44722222222222224,0.483333,0.679167,7.666666666666667
2022-11-22,0.5069444444444444,0.529167,0.795833,8.88888888888889
2022-11-23,0.6837963333333333,0.754167,1.304167,11.0
2022-11-24,0.6287035555555556,0.504167,1.520833,12.333333333333334
2022-11-25,0.45648144444444444,0.458333,0.875,8.777777777777779
2022-11-26,0.5902776666666667,0.620833,1.191667,10.0
2022-11-27,0.5731482222222222,0.654167,0.920833,9.666666666666666
2022-11-28,0.38425944444444443,0.379167,0.608333,7.555555555555555
2022-11-29,0.33017444444444444,0.288235,0.479167,5.888888888888889
2022-11-30,0.4138888888888889,0.425,0.666667,7.222222222222222
2022-12-01,0.2152777777777778,0.225,0.258333,3.111111111111111
2022-12-02,0.25787044444444446,0.266667,0.316667,5.666666666666667
2022-12-03,0.4393516666666667,0.4375,0.633333,7.222222222222222
2022-12-04,0.4717592222222222,0.5375,0.754167,8.11111111111111
2022-12-05,0.2842592222222222,0.2875,0.35,5.111111111111111
2022-12-06,0.3703702222222222,0.370833,0.525,6.222222222222222
2022-12-07,0.49972211111111114,0.529167,0.945833,8.444444444444445
2022-12-08,0.5097222222222223,0.525,0.954167,8.444444444444445
2022-12-09,0.5611111111111111,0.554167,1.041667,9.0
2022-12-10,0.5708334444444445,0.604167,0.891667,11.0
2022-12-11,0.18518533333333334,0.175,0.245833,4.222222222222222
2022-12-12,0.33888888888888885,0.3875,0.475,6.0
2022-12-13,0.42839499999999997,0.495833,0.570833,7.222222222222222
2022-12-14,0.526852,0.554167,0.858333,7.888888888888889
2022-12-15,0.6555555555555556,0.691667,1.095833,10.666666666666666
2022-12-16,0.5249998888888888,0.604167,0.725,9.777777777777779
2022-12-17,0.43425911111111115,0.470833,0.633333,8.555555555555555
2022-12-18,0.5592592222222222,0.525,0.9375,10.333333333333334
2022-12-19,0.6856481111111111,0.708333,1.416667,11.0
2022-12-20,0.6194443333333334,0.620833,1.033333,9.666666666666666
2022-12-21,0.628240888888889,0.7,1.254167,9.555555555555555
2022-12-22,0.717824,0.80625,1.25,11.444444444444445
2022-12-23,0.8447983333333333,0.95,1.466667,13.88888888888889
2022-12-24,0.7518518888888889,0.65,1.804167,14.555555555555555
2022-12-25,0.5291666666666667,0.491667,1.254167,10.777777777777779
2022-12-26,0.6157407777777778,0.541667,1.441667,12.0
2022-12-27,0.6925925555555555,0.8,1.0125,12.11111111111111
2022-12-28,0.287037,0.316667,0.366667,4.555555555555555
2022-12-29,0.2916667777777778,0.291667,0.4375,5.111111111111111
2022-12-30,0.2921295555555556,0.270833,0.408333,4.666666666666667
2022-12-31,0.18055555555555555,0.183333,0.266667,2.4444444444444446
