date_local,NO2_mean_ppb,NO2_median_ppb,NO2_max_ppb,AQI_mean,first_max_hour_mode
2021-01-21,18.836085933333333,16.745833,31.320833,30.2,20
2021-01-22,11.833007266666668,12.120833,17.933333,24.2,0
2021-01-23,10.328200466666665,10.3,15.275,18.6,23
2021-01-24,8.7137318,9.520833,12.1,15.8,0
2021-01-25,7.349118333333333,6.808333,20.979167,19.266666666666666,21
2021-01-26,14.579791666666667,12.858333,27.875,27.6,7
2021-01-27,13.1412516,11.958333,20.841667,23.4,7
2021-01-28,14.006038666666667,14.954167,17.9125,28.666666666666668,7
2021-01-29,11.0248145625,10.8333335,23.263158,22.4375,20
2021-01-30,14.1515738125,14.870833000000001,25.3125,24.875,20
2021-01-31,14.9964675,16.666667,24.091667,27.25,21
2021-02-01,24.3151834375,24.5625,39.7,38.1875,18
2021-02-02,20.4655901875,19.714394,33.635,31.5625,8
2021-02-03,17.1296501875,17.327083,26.445833,27.9375,12
2021-02-04,15.457298125,14.375,20.475,28.8125,21
2021-02-05,21.528548375,21.2416665,40.883333,32.5,21
2021-02-06,23.6835823125,23.608333000000002,34.408333,37.375,20
2021-02-07,18.9311112,19.895833,25.6,30.533333333333335,0
2021-02-08,14.2621016,15.5625,20.129167,23.866666666666667,0
2021-02-09,10.8571299375,10.274999999999999,17.458333,20.3125,16
2021-02-10,17.11681025,16.1958335,36.420833,28.6875,23
2021-02-11,19.228677125,18.754715,33.629167,29.6875,9
2021-02-12,11.3658515625,11.047917,20.888235,24.4375,23
2021-02-13,10.408441933333334,11.1125,16.708333,22.533333333333335,0
2021-02-14,4.1526087333333335,2.741667,17.570833,8.733333333333333,23
2021-02-15,14.686671133333334,13.941667,21.479167,23.4,6
2021-02-16,9.00497875,9.391228,16.004167,19.0,6
2021-02-17,12.7195579375,11.9229165,28.714286,23.5,7
2021-02-18,16.76953225,14.6541665,36.866667,31.0625,7
2021-02-19,24.704594750000002,26.041249999999998,40.320833,37.4375,7
2021-02-20,13.95327225,14.8020835,22.283333,28.375,0
2021-02-21,13.033118125,14.3875,21.0625,27.8125,21
2021-02-22,19.6325793125,20.89125,35.075,33.8125,7
2021-02-23,23.103385437500002,23.7386905,39.279167,37.3125,22
2021-02-24,20.240253625,20.83125,30.283333,34.0625,7
2021-02-25,15.9685795625,16.489705999999998,32.033333,30.625,21
2021-02-26,22.705813,24.464583500000003,38.825,36.875,23
2021-02-27,13.09558425,13.3541665,24.1125,28.6875,0
2021-02-28,11.521603125,14.15625,20.195833,24.25,23
2021-03-01,18.4765511875,19.31875,31.520833,35.75,22
2021-03-02,20.7020756875,21.779166500000002,34.7875,35.6875,0
2021-03-03,18.1398178125,19.2247025,23.870833,34.0,6
2021-03-04,16.68101875,16.354762,31.529167,29.8125,22
2021-03-05,20.211271,20.397917,33.5375,34.8125,7
2021-03-06,12.2191914375,12.552083,17.070833,24.625,1
2021-03-07,6.75673675,6.527898499999999,9.979167,12.5,0
2021-03-08,7.0199397333333335,6.8125,12.179167,17.0,23
2021-03-09,10.2083378,10.579167,14.729167,22.733333333333334,7
2021-03-10,7.1645494375,5.481249999999999,31.6375,15.75,1
2021-03-11,9.8163560625,9.4895835,29.945833,21.3125,23
2021-03-12,14.8919054375,15.48125,36.283333,26.375,6
2021-03-13,10.7323709375,11.0833335,20.729167,20.375,5
2021-03-14,5.7399909375,5.762499999999999,7.966667,12.0625,0
2021-03-15,6.412182875,4.9604165,15.116667,13.5625,6
2021-03-16,12.007769249999999,10.7854165,27.191667,25.0,6
2021-03-17,16.882969375,15.183695499999999,32.183333,28.4375,6
2021-03-18,17.5332549375,15.5979165,35.020833,29.625,6
2021-03-19,15.496148125,16.0354165,25.283333,29.875,6
2021-03-20,7.1699841875,7.69375,14.604167,15.0625,23
2021-03-21,8.4816010625,8.8895835,16.729167,17.3125,0
2021-03-22,12.361549125,11.397917,23.504167,26.0625,6
2021-03-23,8.9706081875,8.2354165,26.6125,22.0625,6
2021-03-24,10.053030125,8.162202,29.595833,22.625,7
2021-03-25,7.1370343125,6.7422345,16.816667,16.5625,6
2021-03-26,10.5406701875,10.1875,22.0,23.0,23
2021-03-27,14.9952673125,15.472917,24.266667,26.8125,22
2021-03-28,13.356261374999999,13.925,22.720833,27.0,0
2021-03-29,17.1605978125,18.022917,26.833333,33.4375,7
2021-03-30,11.688830375,11.4427695,18.5,23.375,18
2021-03-31,19.7068784375,18.6989585,43.766667,38.0625,20
2021-04-01,21.169771625,19.220833,46.19,40.1875,21
2021-04-02,14.6467251875,15.48125,20.0875,32.8125,5
2021-04-03,11.3785325625,11.427083499999998,20.133333,19.1875,23
2021-04-04,11.6642550625,11.8270835,17.3875,20.8125,0
2021-04-05,11.5538746875,11.4166665,24.121053,21.375,5
2021-04-06,10.84862175,10.254166999999999,23.908333,20.0625,6
2021-04-07,15.8980950625,14.241667,43.333333,26.625,7
2021-04-08,13.271895875,12.868749999999999,21.558333,23.875,6
2021-04-09,13.336945125,13.45,20.25,23.25,6
2021-04-10,11.3548573125,11.35625,18.704167,20.5,5
2021-04-11,7.255015875,7.408333000000001,9.745833,12.5625,0
2021-04-12,7.032076375,6.775,14.6875,13.75,8
2021-04-13,6.57056625,6.2875,19.608333,11.5,7
2021-04-14,7.5888538125,6.289880999999999,31.883333,15.125,6
2021-04-15,11.3513880625,10.7229165,25.4,23.6875,6
2021-04-16,11.9392549375,10.695833499999999,24.116667,22.3125,6
2021-04-17,10.064809875,9.475,15.066667,18.8125,23
2021-04-18,9.4606883125,9.233333,17.875,22.0625,1
2021-04-19,15.305379875,13.8770835,31.591667,31.875,7
2021-04-20,8.720086,8.91875,13.85,19.375,5
2021-04-21,5.224506875,4.4854164999999995,14.366667,9.4375,5
2021-04-22,7.084298125,5.483333,32.541667,11.5625,8
2021-04-23,7.36839075,6.8979165,26.629167,12.4375,5
2021-04-24,5.9890965625,5.1520835,18.416667,10.4375,6
2021-04-25,3.9423685625,4.014583,6.520833,7.9375,0
2021-04-26,5.3484099375,3.7672615,27.870833,9.5625,5
2021-04-27,6.974238124999999,6.616369000000001,19.004167,15.25,23
2021-04-28,14.328771,12.4833335,29.716667,26.9375,21
2021-04-29,18.5121466875,17.1054165,36.125,34.0625,22
2021-04-30,18.860204125,19.2975105,36.258333,36.75,5
2021-05-01,9.064710066666667,10.225,14.883333,19.333333333333332,2
2021-05-02,3.935036066666667,3.7375,5.795833,8.533333333333333,23
2021-05-03,9.028973533333334,8.55,22.2375,19.6,5
2021-05-04,12.154782125,12.8256945,21.377273,21.1875,7
2021-05-05,12.5806171875,12.36875,23.045833,23.4375,9
2021-05-06,8.6985509375,8.7900735,17.7,14.8125,1
2021-05-07,7.602038,7.122916999999999,21.445833,11.5625,6
2021-05-08,5.662216875,5.7270835,8.870833,9.8125,6
2021-05-09,4.8635076875,5.089582999999999,6.733333,9.3125,1
2021-05-10,6.2106884375,6.7291665,10.1125,10.8125,21
2021-05-11,8.459654125,7.987047,21.5625,15.3125,3
2021-05-12,8.452661125,7.305833,32.058333,14.625,9
2021-05-13,8.3233876875,6.5248185,33.5125,13.4375,9
2021-05-14,7.4709690625,6.7583335,22.458333,12.9375,7
2021-05-15,4.0732675625,4.0166664999999995,6.008333,6.875,6
2021-05-16,3.7461836,3.575,10.041667,6.466666666666667,18
2021-05-17,7.0362102,5.835,30.675,12.6,6
2021-05-18,8.811511466666667,8.325,32.6625,14.2,22
2021-05-19,8.238856125,7.3908995,16.825,16.1875,1
2021-05-20,7.483975625,7.043749999999999,24.6875,15.6875,5
2021-05-21,7.2553700625,5.6940475,26.508333,17.625,5
2021-05-22,5.5889153125,5.275,12.829167,12.3125,23
2021-05-23,7.514402125,6.3270835000000005,14.604167,15.4375,4
2021-05-24,14.918761312500001,14.002083,37.804167,30.8125,6
2021-05-25,13.708707125,12.5583335,21.654167,27.125,5
2021-05-26,8.7901388125,8.533333500000001,13.757895,19.3125,4
2021-05-27,7.381895375,7.41875,15.7625,12.4375,6
2021-05-28,8.970093375,9.6604165,15.670833,15.1875,9
2021-05-29,5.8391416875,6.3416665000000005,8.429167,9.3125,0
2021-05-30,4.748324375,5.345833,6.533333,7.125,19
2021-05-31,5.3852581875,5.7854165,7.466667,8.4375,20
2021-06-01,9.7338088125,9.1916665,25.675,16.625,7
2021-06-02,10.5334013125,10.2645835,29.091667,17.0,10
2021-06-03,8.3564198125,8.6729165,11.358333,15.125,9
2021-06-04,9.445003625,10.5270835,13.654167,17.625,5
2021-06-05,6.8960938125,7.74375,9.570833,11.1875,3
2021-06-06,4.0000000625,3.9145835,5.816667,7.0625,0
2021-06-07,5.4445313125,4.7416665,8.7875,9.375,6
2021-06-08,6.251302125,5.481249999999999,17.733333,12.125,23
2021-06-09,9.5934896875,7.8,27.841667,18.0625,5
2021-06-10,9.5013873125,8.2116665,23.916667,18.3125,5
2021-06-11,12.62251425,11.274999999999999,28.541667,21.25,4
2021-06-12,11.75859375,10.8229165,19.2375,22.5,5
2021-06-13,8.06953125,7.8479165,14.454167,14.875,1
2021-06-14,12.908631,11.360417,23.845833,23.625,9
2021-06-15,16.7227608125,15.9208335,26.533333,28.9375,8
2021-06-16,10.531461400000001,10.375,16.816667,19.533333333333335,5
2021-06-17,13.4275681875,14.210416500000001,20.7,22.8125,7
2021-06-18,10.863689875,12.3083335,15.870833,15.9375,4
2021-06-19,8.115908125,8.445833,12.866667,13.375,7
2021-06-20,6.942221375,7.375,10.125,11.625,2
2021-06-21,8.9822124375,8.847916999999999,19.383333,15.125,5
2021-06-22,9.608127812500001,8.65625,24.875,15.875,10
2021-06-23,9.328815625,8.7541665,22.9125,15.0,6
2021-06-24,7.8617040625,7.239583,23.2375,12.75,5
2021-06-25,10.2159414375,9.804166500000001,21.841667,16.875,6
2021-06-26,10.245606875,10.3291665,16.941667,18.375,23
2021-06-27,8.748358125,9.056249999999999,14.020833,15.1875,23
2021-06-28,9.57922325,10.40625,13.758333,18.5,8
2021-06-29,8.5123435625,8.775,14.620833,13.5625,6
2021-06-30,8.60661675,9.4204545,12.729167,15.0,3
2021-07-01,8.8892046875,8.798098,18.627273,14.4375,21
2021-07-02,11.64863,11.08125,27.283333,19.4375,9
2021-07-03,9.2337635,9.720832999999999,13.533333,17.1875,3
2021-07-04,6.3786571875,6.425000000000001,9.120833,13.3125,21
2021-07-05,7.2695990625,7.7291665,12.729167,12.25,4
2021-07-06,9.87569575,10.4875,18.425,15.8125,4
2021-07-07,11.9762228125,12.4229165,21.9875,20.875,8
2021-07-08,12.5179686875,13.54375,18.2875,22.8125,13
2021-07-09,12.7804013125,13.4025,27.069565,21.6875,1
2021-07-10,10.1570590625,11.3488635,17.041667,17.8125,4
2021-07-11,6.445369125,6.1895834999999995,10.425,10.5,0
2021-07-12,8.7045744375,9.2125,14.329167,15.375,4
2021-07-13,11.0371974375,10.695833499999999,28.538095,18.4375,8
2021-07-14,9.9438518125,10.60625,16.695833,17.0625,5
2021-07-15,8.5167225,8.6916665,17.018182,14.0,8
2021-07-16,9.278327875,9.350000000000001,22.445455,15.5625,9
2021-07-17,8.9227241875,9.3229165,17.620833,15.0625,4
2021-07-18,7.9858808125,7.9125,12.2,14.75,7
2021-07-19,11.004563,10.7875,28.025,20.5,4
2021-07-20,11.5083129375,10.98125,31.020833,19.5625,8
2021-07-21,12.0104941875,12.4020835,22.954167,20.8125,4
2021-07-22,9.6656325,9.7333335,16.775,19.125,0
2021-07-23,9.0652288125,9.539583499999999,14.625,14.3125,0
2021-07-24,7.715081437499999,8.852083,13.6375,12.6875,6
2021-07-25,5.62421875,5.9916665,8.4375,8.375,4
2021-07-26,10.767075875,9.7541665,29.014286,18.6875,9
2021-07-27,10.1016046875,7.817572500000001,27.695833,15.8125,9
2021-07-28,12.1469315625,11.256250000000001,30.058333,21.875,4
2021-07-29,12.9389018125,13.039583499999999,29.279167,23.0625,7
2021-07-30,12.516621375,11.685417000000001,27.658333,20.4375,4
2021-07-31,10.10137,11.10625,16.429167,18.1875,4
2021-08-01,9.452808,9.6354165,15.25,15.8125,2
2021-08-02,14.6287364375,12.447917,30.245833,25.25,23
2021-08-03,15.046875625,13.941666999999999,34.229167,26.5,0
2021-08-04,13.7352653125,13.425,30.5,22.25,23
2021-08-05,13.2254406875,14.04375,22.183333,23.125,4
2021-08-06,9.864245866666666,10.233333,14.870833,20.333333333333332,5
2021-08-07,7.462797571428572,8.139583,11.766667,11.642857142857142,7
2021-08-08,6.876190428571428,7.877083000000001,9.5625,10.714285714285714,5
2021-08-09,10.275555666666666,9.9375,23.266667,17.933333333333334,5
2021-08-10,12.142850375,11.0583335,30.625,20.6875,8
2021-08-11,14.279220466666667,14.483333,34.554167,25.866666666666667,5
2021-08-12,13.734505625,13.3125,24.083333,24.9375,7
2021-08-13,12.0769865625,11.7458335,17.983333,22.375,5
2021-08-14,10.23528075,11.54375,16.145833,17.6875,5
2021-08-15,9.6878171875,9.818750000000001,14.366667,16.125,23
2021-08-16,12.0467956875,13.145833,17.154167,22.8125,6
2021-08-17,8.1864945625,8.838333500000001,12.245833,14.9375,2
2021-08-18,5.3855085,4.8208335,8.254167,11.125,6
2021-08-19,7.679744125,6.681703000000001,22.920833,13.8125,6
2021-08-20,8.2617316875,7.115774,27.2125,14.5625,5
2021-08-21,6.133661625,5.4755435,18.229167,10.625,8
2021-08-22,6.425090562499999,6.133333,14.116667,12.4375,3
2021-08-23,11.582552,10.064583500000001,27.325,21.3125,6
2021-08-24,12.7418623125,10.241667,35.795833,24.125,6
2021-08-25,15.3507035625,13.447916500000002,38.266667,26.4375,5
2021-08-26,18.3277698125,16.4041665,39.2875,33.375,6
2021-08-27,18.023331,16.166666499999998,34.095833,32.6875,7
2021-08-28,12.468400875,12.5666665,21.95,22.1875,6
2021-08-29,9.3796875,9.8291665,14.95,16.875,22
2021-08-30,11.3938971875,10.78125,25.191667,20.0,5
2021-08-31,10.81050075,11.705655,23.1875,17.0625,8
2021-09-01,7.5083919375,7.4354165000000005,13.233333,13.4375,6
2021-09-02,9.0708924375,8.285416999999999,25.321053,14.9375,2
2021-09-03,13.5598309375,12.6041665,27.4,25.0625,22
2021-09-04,14.8967164375,13.9791665,22.983333,27.6875,7
2021-09-05,12.583743866666667,11.991667,19.4625,24.6,0
2021-09-06,6.010072533333333,5.925,8.825,10.066666666666666,6
2021-09-07,11.569263750000001,10.264583,28.445455,19.75,6
2021-09-08,13.309273000000001,12.033333,31.470833,22.25,6
2021-09-09,14.5047480625,13.3,37.65,24.25,5
2021-09-10,14.7523075625,13.335416500000001,36.154167,24.75,23
2021-09-11,13.7188065625,13.21875,23.5375,24.875,2
2021-09-12,11.745369,11.833333,17.5125,20.3125,0
2021-09-13,16.3657269375,15.133333499999999,34.929167,27.125,9
2021-09-14,16.8011718125,18.333333,28.408333,26.4375,4
2021-09-15,12.67275375,12.229166500000002,25.53,21.0625,9
2021-09-16,11.648156666666667,9.508333,27.218182,18.4,11
2021-09-17,11.290832466666666,11.091667,19.0,18.666666666666668,0
2021-09-18,10.240265666666666,8.729167,20.670833,19.333333333333332,5
2021-09-19,11.031847800000001,10.479167,16.191667,16.866666666666667,22
2021-09-20,16.570640066666666,16.366667,22.991667,28.2,6
2021-09-21,20.05916673333333,17.470833,39.575,34.666666666666664,7
2021-09-22,20.361142533333336,16.983333,39.545833,35.266666666666666,0
2021-09-23,18.863299733333335,19.047368,35.891667,27.8,21
2021-09-24,17.903239066666668,17.058333,30.970833,25.666666666666668,5
2021-09-25,11.553985466666665,10.645833,18.733333,20.133333333333333,0
2021-09-26,6.404516933333334,6.733333,12.875,8.733333333333333,20
2021-09-27,9.941473333333333,10.333333,18.458333,16.8,18
2021-09-28,10.164848533333332,9.708333,23.85,17.666666666666668,6
2021-09-29,15.607110866666666,14.159091,36.895833,26.333333333333332,23
2021-09-30,21.342813866666667,20.383333,47.433333,37.0,21
2021-10-01,23.101647933333332,23.470833,37.372727,38.733333333333334,21
2021-10-02,20.381980733333332,20.883333,33.991667,36.6,8
2021-10-03,17.10093,16.829167,27.504167,32.333333333333336,23
2021-10-04,23.19101446666667,23.1875,51.125,43.0,8
2021-10-05,11.3551934,10.5,30.621053,22.466666666666665,6
2021-10-06,13.692917333333332,12.070833,40.7375,21.466666666666665,6
2021-10-07,9.961312466666667,10.429167,17.2375,16.866666666666667,8
2021-10-08,8.832663466666666,7.15,29.2625,16.733333333333334,23
2021-10-09,11.540023999999999,11.408333,19.066667,21.0,21
2021-10-10,14.102971,13.933333,20.379167,24.0,22
2021-10-11,11.0957368,11.504167,21.229167,24.466666666666665,5
2021-10-12,10.168654533333333,8.858333,33.029167,25.666666666666668,21
2021-10-13,20.0437078,21.054167,45.6625,33.06666666666667,21
2021-10-14,25.3713148,25.1,45.754167,39.53333333333333,20
2021-10-15,21.35161306666667,23.9125,47.170833,36.666666666666664,20
2021-10-16,19.226147266666665,20.958333,33.2375,33.86666666666667,0
2021-10-17,13.963128000000001,13.183333,24.891667,28.2,0
2021-10-18,9.502874466666666,9.175,27.529167,18.266666666666666,23
2021-10-19,15.512427599999999,14.8,29.566667,25.8,7
2021-10-20,19.780379533333335,19.341667,42.366667,30.666666666666668,7
2021-10-21,22.4465528,20.445833,37.320833,38.0,7
2021-10-22,16.199922666666666,15.755,24.370833,26.6,0
2021-10-23,8.6658576,9.066667,13.579167,13.466666666666667,23
2021-10-24,7.985362266666667,8.033333,12.604167,13.266666666666667,0
2021-10-25,11.121557933333332,10.625,21.441667,19.133333333333333,19
2021-10-26,15.7237198,15.495833,36.275,27.8,19
2021-10-27,24.284086933333334,24.075,51.858333,38.4,19
2021-10-28,25.504997333333336,24.825,54.683333,42.666666666666664,19
2021-10-29,25.780954066666666,27.266667,38.2125,39.0,20
2021-10-30,14.546968733333333,15.479167,19.866667,25.2,0
2021-10-31,9.497632733333335,10.716667,11.645833,20.333333333333332,23
2021-11-01,19.877399,20.0125,38.558333,30.2,9
2021-11-02,19.223835,20.041667,28.891667,28.2,5
2021-11-03,22.3798094,23.56087,31.604167,36.2,10
2021-11-04,25.4593584,27.677273,37.741667,38.53333333333333,18
2021-11-05,25.892653533333334,29.445,35.35,38.13333333333333,9
2021-11-06,18.53894926666667,18.820833,26.995833,26.333333333333332,10
2021-11-07,15.265181133333332,16.825,24.695833,25.666666666666668,22
2021-11-08,17.169601466666666,18.270833,25.691667,28.333333333333332,23
2021-11-09,17.2479996,16.075,41.233333,27.533333333333335,0
2021-11-10,20.83048826666667,23.191667,38.575,37.4,19
2021-11-11,24.804106133333335,28.970833,60.541667,38.666666666666664,18
2021-11-12,25.250328466666666,25.529167,62.041667,39.6,18
2021-11-13,22.248128,25.591667,36.725,35.86666666666667,19
2021-11-14,22.60847826666667,23.75,40.9375,37.266666666666666,20
2021-11-15,27.2630554,26.320833,52.183333,43.53333333333333,0
2021-11-16,21.6800578,23.229167,30.275,33.93333333333333,10
2021-11-17,21.53161706666667,19.995652,34.554167,32.666666666666664,20
2021-11-18,25.689501733333334,22.665,44.675,37.333333333333336,17
2021-11-19,24.06625514285714,23.929167,38.158333,34.42857142857143,18
2021-11-20,21.673291857142857,21.4145835,32.070833,32.785714285714285,23
2021-11-21,17.0627174,17.133333,36.95,29.6,22
2021-11-22,23.010451733333333,24.175,53.495833,35.8,18
2021-11-23,23.0381052,23.12,32.625,34.06666666666667,2
2021-11-24,19.791439,15.191667,39.620833,34.46666666666667,20
2021-11-25,13.152620733333332,12.529167,27.7,26.2,0
2021-11-26,20.422065200000002,23.029167,42.2125,33.0,18
2021-11-27,23.572826066666668,25.908333,34.116667,36.93333333333333,18
2021-11-28,23.517512133333334,26.429167,35.391667,35.53333333333333,20
2021-11-29,33.1576588,33.070833,49.325,50.93333333333333,12
2021-11-30,37.9628782,43.970833,55.604167,57.13333333333333,17
2021-12-01,36.39281306666667,40.205,51.957143,56.0,13
2021-12-02,30.6982188,27.5375,43.716667,46.8,10
2021-12-03,25.028949357142857,23.7339675,37.654167,36.642857142857146,16
2021-12-04,20.176953857142855,18.6636775,27.6125,30.5,0
2021-12-05,21.5317935,22.4,28.920833,33.357142857142854,18
2021-12-06,23.34770192857143,23.910417000000002,30.225,39.714285714285715,10
2021-12-07,18.775065466666668,18.595833,35.0,30.0,19
2021-12-08,18.718773133333332,18.3625,40.7375,27.933333333333334,9
2021-12-09,12.173515466666666,9.929167,37.520833,22.666666666666668,19
2021-12-10,18.9529178,19.6125,31.533333,30.533333333333335,18
2021-12-11,19.0866546,20.654167,32.0625,29.466666666666665,19
2021-12-12,19.907669133333332,20.65,30.241667,29.2,19
2021-12-13,19.4497826,19.879167,29.191667,30.2,10
2021-12-14,8.404485533333334,8.070833,20.608333,20.733333333333334,22
2021-12-15,19.684995933333333,19.945833,43.325,29.0,19
2021-12-16,21.397617533333335,21.12,34.958333,30.0,21
2021-12-17,20.637173933333333,22.95,42.754167,30.333333333333332,22
2021-12-18,20.249553066666667,23.545833,36.291667,30.266666666666666,19
2021-12-19,21.360338133333336,22.845833,28.8,31.2,19
2021-12-20,29.777596666666668,31.216667,48.208333,43.0,17
2021-12-21,30.930710066666666,31.875,55.408333,42.333333333333336,10
2021-12-22,33.68203533333333,34.879167,53.4,46.06666666666667,17
2021-12-23,16.541268133333332,17.704167,24.845833,29.4,1
2021-12-24,8.459565066666666,8.1,18.833333,17.0,21
2021-12-25,7.423478333333334,6.970833,13.241667,14.6,0
2021-12-26,8.890604,9.154167,14.979167,20.4,21
2021-12-27,14.067777733333333,13.441667,30.708333,22.666666666666668,8
2021-12-28,16.024553066666666,16.358333,34.741667,26.466666666666665,19
2021-12-29,12.1817752,13.5125,18.7125,21.933333333333334,0
2021-12-30,9.025108600000001,8.683333,15.633333,21.466666666666665,21
2021-12-31,12.483514466666666,12.754167,25.4375,22.066666666666666,1
2022-01-01,10.470603866666666,13.095833,19.304167,21.333333333333332,20
2022-01-02,14.760507333333333,17.282609,22.716667,25.133333333333333,21
2022-01-03,21.7546618,23.375,40.066667,32.46666666666667,19
2022-01-04,24.561751266666665,26.7875,43.858333,33.46666666666667,19
2022-01-05,28.1765614,30.413636,49.604167,41.53333333333333,17
2022-01-06,32.952566866666665,33.2375,47.570833,50.0,17
2022-01-07,24.52447726666667,23.670833,34.3625,38.333333333333336,0
2022-01-08,15.1439492,14.8625,27.05,28.133333333333333,21
2022-01-09,17.143635333333336,18.820833,27.904167,29.066666666666666,20
2022-01-10,21.115579733333334,24.704167,45.754167,31.733333333333334,7
2022-01-11,23.311954733333334,26.383333,54.754167,36.0,18
2022-01-12,27.798801933333333,29.104167,59.058333,38.0,9
2022-01-13,35.4304848,36.154167,55.204167,45.266666666666666,17
2022-01-14,30.7502296,33.375,56.308333,46.666666666666664,16
2022-01-15,23.156570066666667,24.2375,41.966667,36.06666666666667,0
2022-01-16,15.890072466666668,15.820833,25.545833,26.533333333333335,0
2022-01-17,16.697330733333335,16.5625,22.875,27.333333333333332,6
2022-01-18,14.563043599999999,13.020833,28.616667,24.6,4
2022-01-19,18.7859444,17.4375,42.6875,29.733333333333334,20
2022-01-20,22.228722133333335,22.11,49.35,34.53333333333333,18
2022-01-21,16.235338199999997,16.479167,30.95,32.06666666666667,8
2022-01-22,8.682500066666668,4.0,27.679167,22.0,18
2022-01-23,14.7938888,13.6,29.529167,25.733333333333334,19
2022-01-24,23.216521733333334,24.116667,33.279167,35.0,19
2022-01-25,24.2019554,25.7125,32.945833,35.86666666666667,20
2022-01-26,23.69455526666667,25.995833,45.045833,37.333333333333336,20
2022-01-27,25.297678666666666,26.695833,51.079167,36.666666666666664,18
2022-01-28,20.475313933333332,23.770833,37.304167,35.93333333333333,9
2022-01-29,25.473937133333333,28.708333,45.6375,35.13333333333333,18
