date_local,NO2_mean_ppb,NO2_median_ppb,NO2_max_ppb,AQI_mean,first_max_hour_mode
2022-01-30,20.576485466666668,21.683333,28.004167,31.466666666666665,20
2022-01-31,27.592333333333332,28.45,36.4875,37.46666666666667,9
2022-02-01,21.306074866666666,21.7625,32.6875,34.6,0
2022-02-02,18.581871999999997,21.3875,37.5875,32.53333333333333,21
2022-02-03,23.966654466666668,27.145833,51.925,36.53333333333333,20
2022-02-04,21.552758333333333,23.275,44.5625,34.06666666666667,0
2022-02-05,20.0307608,22.675,35.508333,31.6,19
2022-02-06,20.481799466666665,24.241667,35.904167,32.8,19
2022-02-07,23.797160800000004,26.633333,53.358333,39.86666666666667,19
2022-02-08,25.583690466666667,26.654167,58.15,40.06666666666667,19
2022-02-09,25.141688199999997,25.575,64.058333,39.8,18
2022-02-10,21.550451666666667,19.683333,56.1,37.06666666666667,21
2022-02-11,27.197687733333336,28.5375,55.033333,42.0,19
2022-02-12,21.686388933333333,22.179167,42.341667,35.93333333333333,0
2022-02-13,16.471690866666666,19.191667,30.741667,31.0,21
2022-02-14,21.9798914,22.616667,39.395833,35.86666666666667,8
2022-02-15,8.3074518,7.479167,27.2,17.066666666666666,23
2022-02-16,14.897813399999999,13.170833,21.8375,26.4,7
2022-02-17,17.216097133333335,16.720833,35.133333,32.46666666666667,22
2022-02-18,22.082048333333333,24.13,48.829167,34.666666666666664,21
2022-02-19,18.919130399999997,19.195833,34.4,31.4,0
2022-02-20,13.550181133333332,13.691667,20.65,25.533333333333335,0
2022-02-21,7.817644866666667,5.925,22.745833,16.733333333333334,6
2022-02-22,6.759385533333333,5.954167,25.366667,14.2,7
2022-02-23,8.746781,6.495833,33.970833,19.933333333333334,23
2022-02-24,17.342923066666668,17.681818,42.908333,31.4,22
2022-02-25,21.9156412,22.929167,43.4,34.13333333333333,22
2022-02-26,19.47380433333333,21.483333,34.525,32.13333333333333,21
2022-02-27,15.606243933333333,19.720833,27.770833,29.533333333333335,21
2022-02-28,23.379661933333335,26.0625,52.204167,39.266666666666666,19
2022-03-01,24.381687333333332,23.633333,57.741667,40.8,7
2022-03-02,28.279859933333334,29.9,41.158333,47.266666666666666,20
2022-03-03,16.735649333333335,17.725,27.220833,36.86666666666667,0
2022-03-04,8.479671533333335,7.608333,24.325,20.666666666666668,6
2022-03-05,6.438913066666667,5.420833,13.5125,17.8,6
2022-03-06,10.601552466666666,11.420833,18.658333,23.133333333333333,21
2022-03-07,18.356557866666666,19.083333,38.75,32.53333333333333,23
2022-03-08,19.669859466666665,20.118182,46.6875,33.4,6
2022-03-09,16.379097666666667,17.366667,22.347826,32.86666666666667,1
2022-03-10,11.571684333333334,11.216667,26.3125,25.333333333333332,22
2022-03-11,18.127500066666666,18.5875,43.666667,34.4,22
2022-03-12,17.292499866666667,17.808333,33.0625,32.6,0
2022-03-13,11.1477778,11.5375,17.558333,23.2,0
2022-03-14,15.198333466666666,12.991667,24.941667,30.8,6
2022-03-15,20.618851866666667,19.295833,37.133333,34.666666666666664,7
2022-03-16,11.570096357142857,11.929166500000001,21.65,23.214285714285715,0
2022-03-17,16.959226142857144,15.852083499999999,43.233333,31.285714285714285,6
2022-03-18,18.79995757142857,19.69375,31.566667,32.5,7
2022-03-19,12.057142857142859,12.0020835,18.345833,28.642857142857142,1
2022-03-20,4.030654785714286,3.9166665,10.4875,9.785714285714286,22
2022-03-21,13.633333357142858,14.160416999999999,24.629167,26.857142857142858,22
2022-03-22,19.871323999999998,21.864583500000002,40.2375,37.07142857142857,6
2022-03-23,19.0615425,19.270833500000002,40.725,35.0,6
2022-03-24,21.47701,19.108333,46.983333,35.666666666666664,6
2022-03-25,20.263923466666665,21.954167,37.604167,30.866666666666667,10
2022-03-26,12.8863406,12.095833,18.991667,22.866666666666667,6
2022-03-27,3.7570893333333335,3.695833,5.645833,6.8,18
2022-03-28,6.528454066666667,5.529167,18.183333,14.133333333333333,23
2022-03-29,11.212222200000001,9.829167,36.241667,20.466666666666665,5
2022-03-30,10.472097866666667,9.383333,22.2,18.733333333333334,6
2022-03-31,8.667534533333333,7.566667,19.614286,14.533333333333333,23
2022-04-01,12.855541066666666,10.7375,35.24,23.466666666666665,6
2022-04-02,8.827608733333333,7.125,21.508333,19.266666666666666,0
2022-04-03,4.8087078666666665,4.133333,10.854167,8.866666666666667,23
2022-04-04,11.938357466666666,10.004167,35.0875,23.133333333333333,22
2022-04-05,14.033840333333332,13.214286,27.9,23.2,0
2022-04-06,18.8973792,18.333333,35.529167,32.2,23
2022-04-07,19.220201999999997,18.575,46.166667,36.6,7
2022-04-08,18.167839800000003,17.8375,48.016667,33.266666666666666,5
2022-04-09,11.1698912,13.120833,17.579167,25.733333333333334,1
2022-04-10,3.877186,4.020833,5.516667,6.6,9
2022-04-11,5.507198066666667,5.120833,10.979167,11.2,5
2022-04-12,5.0933484,4.1,23.195833,10.466666666666667,3
2022-04-13,11.385557799999999,10.883333,33.759091,24.8,5
2022-04-14,13.120890533333332,11.666667,30.654545,25.733333333333334,5
2022-04-15,10.285407266666665,9.966667,21.1125,19.8,0
2022-04-16,4.922801866666666,4.808333,12.758333,10.933333333333334,23
2022-04-17,5.258007266666667,5.0625,9.9875,11.4,23
2022-04-18,13.6047222,11.608333,25.808333,22.8,5
2022-04-19,10.817789800000002,10.291667,29.629167,21.333333333333332,5
2022-04-20,6.443417866666667,6.254167,14.929167,13.666666666666666,23
2022-04-21,8.447021733333333,7.458333,23.279167,20.533333333333335,5
2022-04-22,6.369726066666667,4.708333,21.7875,14.6,23
2022-04-23,9.458514599999999,8.8,16.429167,20.466666666666665,22
2022-04-24,9.309794733333332,10.491667,20.383333,19.8,22
2022-04-25,16.739299533333334,14.6875,41.8375,33.666666666666664,7
2022-04-26,14.91435,15.704545,22.354167,33.0,1
2022-04-27,7.286395933333334,7.425,10.92,14.066666666666666,4
2022-04-28,7.568315733333334,7.2625,18.875,16.733333333333334,23
2022-04-29,12.145276533333334,11.657143,24.316667,22.866666666666667,5
2022-04-30,12.4602416,11.570833,18.979167,22.933333333333334,0
2022-05-01,5.735036133333334,5.983333,10.75,12.2,5
2022-05-02,7.710567666666666,7.804348,18.6125,16.533333333333335,23
2022-05-03,8.2780556,8.008333,16.35,17.266666666666666,6
2022-05-04,13.2691426,11.541667,27.620833,23.733333333333334,5
2022-05-05,13.5224748,11.754167,29.275,23.533333333333335,2
2022-05-06,15.019480600000001,14.1625,23.55,26.666666666666668,7
2022-05-07,6.278647333333334,6.916667,9.179167,13.133333333333333,0
2022-05-08,3.6039250666666667,3.4875,5.4875,7.666666666666667,22
2022-05-09,7.339239133333334,6.958333,21.8375,17.6,5
2022-05-10,9.886557933333334,8.4125,25.8125,21.333333333333332,5
2022-05-11,9.010212733333333,7.691667,28.454167,18.866666666666667,4
2022-05-12,14.109432199999999,14.0125,42.033333,29.333333333333332,6
2022-05-13,17.008474266666667,15.129167,35.766667,31.0,6
2022-05-14,15.291050666666667,16.158333,26.583333,29.933333333333334,0
2022-05-15,10.920482999999999,9.945833,18.579167,24.0,0
2022-05-16,7.8565130666666665,8.075,14.208333,13.466666666666667,5
2022-05-17,8.712501133333332,8.304167,14.336364,16.133333333333333,23
2022-05-18,8.792582266666667,8.104167,14.704167,16.266666666666666,6
2022-05-19,7.330530400000001,7.154167,13.25,11.8,9
2022-05-20,5.3123081333333335,5.016667,10.427778,8.6,6
2022-05-21,5.024202866666667,5.104167,9.425,10.133333333333333,8
2022-05-22,6.354396133333334,5.770833,11.929167,13.4,5
2022-05-23,8.2012158,7.825,13.583333,13.266666666666667,5
2022-05-24,9.3472586,9.029167,18.0625,17.733333333333334,8
2022-05-25,11.441647333333332,12.058333,19.670833,23.133333333333333,5
2022-05-26,8.283309133333333,7.970833,16.908333,14.733333333333333,5
2022-05-27,7.496394333333333,6.025,26.441667,12.533333333333333,7
2022-05-28,5.169782533333334,4.570833,13.445833,9.666666666666666,0
2022-05-29,4.414758333333333,4.579167,7.320833,9.066666666666666,4
2022-05-30,4.587596666666667,4.0875,7.666667,10.333333333333334,22
2022-05-31,9.699637599999999,9.225,20.625,19.866666666666667,22
2022-06-01,13.081002466666666,12.470833,19.854167,24.866666666666667,0
2022-06-02,9.128584266666667,9.240909,14.0,18.0,5
2022-06-03,7.806304266666666,8.183333,13.130435,13.533333333333333,22
2022-06-04,5.298888933333333,5.341667,7.608333,9.266666666666667,23
2022-06-05,5.415881533333334,5.504167,8.1375,9.533333333333333,0
2022-06-06,7.220555533333334,7.379167,11.1875,14.066666666666666,22
2022-06-07,9.022415266666666,8.670833,13.954167,14.866666666666667,4
2022-06-08,9.648985466666666,9.508333,18.8,16.533333333333335,8
2022-06-09,9.841950066666667,9.8625,14.9375,18.2,5
2022-06-10,13.786204999999999,13.783333,22.925,26.4,6
2022-06-11,9.958043466666668,9.8625,17.954167,16.266666666666666,4
2022-06-12,6.389287333333333,6.6375,9.920833,11.2,0
2022-06-13,5.733272933333334,5.395833,11.258333,11.666666666666666,19
2022-06-14,8.179654466666667,7.942857,16.841667,15.066666666666666,7
2022-06-15,10.088389333333334,9.836364,15.091667,19.133333333333333,4
2022-06-16,8.792628333333333,8.547826,12.929167,17.066666666666666,9
2022-06-17,6.5029564,6.216667,15.6625,11.933333333333334,21
2022-06-18,6.636002466666667,6.041667,12.791667,13.733333333333333,5
2022-06-19,6.244287466666666,5.654167,10.858333,12.333333333333334,23
2022-06-20,13.322125533333333,12.145833,29.5,27.2,5
2022-06-21,13.0966678,13.266667,23.709091,25.266666666666666,5
2022-06-22,13.996400999999999,12.525,32.3,22.2,9
2022-06-23,12.703135933333334,10.883333,32.7,22.4,23
2022-06-24,14.2675844,12.233333,32.254167,25.4,7
2022-06-25,10.6122946,9.016667,19.670833,18.266666666666666,9
2022-06-26,9.5364612,9.325,15.6,16.733333333333334,9
2022-06-27,14.433442066666666,13.204167,33.108333,25.466666666666665,6
2022-06-28,14.985495266666668,14.220833,27.054167,28.0,8
2022-06-29,10.678526466666666,10.145833,15.995833,19.466666666666665,6
2022-06-30,9.757917866666668,9.679167,17.995833,17.133333333333333,4
2022-07-01,10.643417933333334,11.179167,18.333333,19.4,4
2022-07-02,7.893309133333333,8.433333,13.791667,14.933333333333334,5
2022-07-03,5.038925266666666,5.1625,7.704167,10.4,2
2022-07-04,5.0973549333333334,5.125,7.720833,11.066666666666666,23
2022-07-05,7.421078266666667,7.420833,10.925,14.2,0
2022-07-06,7.5736276,7.675,14.566667,14.4,23
2022-07-07,10.360104266666667,9.454167,19.070833,18.4,5
2022-07-08,9.830798866666667,9.552381,18.329167,16.933333333333334,5
2022-07-09,9.282850266666665,8.816667,14.6625,16.733333333333334,3
2022-07-10,8.767391333333334,8.6,14.845833,15.666666666666666,4
2022-07-11,10.145446933333334,10.1875,19.329167,16.866666666666667,3
2022-07-12,9.496388866666667,10.1625,17.808333,15.4,6
2022-07-13,9.497862466666668,7.291667,26.179167,15.066666666666666,7
2022-07-14,10.282983066666667,10.791667,17.575,17.0,4
2022-07-15,12.028454066666665,11.608333,28.845833,19.6,22
2022-07-16,10.764951733333334,11.116667,17.404167,18.733333333333334,2
2022-07-17,8.222971,8.325,11.608333,15.866666666666667,4
2022-07-18,10.953381666666667,11.133333,19.829167,18.066666666666666,4
2022-07-19,12.1939734,11.25,30.733333,20.666666666666668,4
2022-07-20,12.354927466666668,12.216667,24.708333,22.133333333333333,4
2022-07-21,12.5420652,12.120833,26.783333,21.333333333333332,5
2022-07-22,9.982042733333333,10.495833,17.141667,16.533333333333335,5
2022-07-23,5.8554226,6.033333,10.233333,10.066666666666666,7
2022-07-24,5.570905933333333,5.716667,8.108333,8.8,22
2022-07-25,8.297173933333333,8.733333,17.208333,14.266666666666667,6
2022-07-26,9.5540946,8.225,25.245833,15.266666666666667,9
2022-07-27,10.942938066666667,8.808333,29.216667,17.6,5
2022-07-28,12.537390333333333,13.354167,22.620833,19.8,7
2022-07-29,9.934444533333334,10.691667,15.625,16.466666666666665,1
2022-07-30,9.4577778,9.320833,14.266667,15.066666666666666,11
2022-07-31,6.437777933333333,7.008333,9.554167,11.333333333333334,23
2022-08-01,10.421304333333334,9.004167,25.1125,19.066666666666666,5
2022-08-02,9.399043733333334,7.4375,24.929167,16.666666666666668,5
2022-08-03,10.451403466666667,9.183333,24.05,16.866666666666667,5
2022-08-04,11.458819400000001,10.6875,21.633333,17.466666666666665,4
2022-08-05,11.2493806,10.825,24.083333,20.933333333333334,5
2022-08-06,9.749432333333335,9.708333,14.583333,17.466666666666665,22
2022-08-07,10.632910666666668,10.4625,18.9375,18.0,21
2022-08-08,12.466896133333334,11.808333,17.9625,23.866666666666667,2
2022-08-09,13.799029066666666,11.795833,23.045833,26.266666666666666,6
2022-08-10,14.5426956,13.908333,29.133333,27.0,4
2022-08-11,14.8594466,15.0375,25.554167,27.533333333333335,5
2022-08-12,15.338619266666667,13.6125,30.9125,27.133333333333333,8
2022-08-13,13.1922222,13.0,19.366667,23.533333333333335,6
2022-08-14,9.965132933333333,9.15,16.475,16.933333333333334,5
2022-08-15,16.022258400000002,14.25,33.008333,28.733333333333334,5
2022-08-16,16.827275,16.320833,38.1375,30.066666666666666,2
2022-08-17,14.507296333333333,14.379167,29.908333,25.133333333333333,7
2022-08-18,13.198587533333333,11.979167,27.208333,21.4,6
2022-08-19,14.2260508,15.229167,23.954167,23.133333333333333,5
2022-08-20,6.359009733333333,6.604167,11.0875,12.0,5
2022-08-21,4.7300483333333325,4.804167,7.683333,8.2,0
2022-08-22,10.153743933333335,8.833333,26.595833,17.0,7
2022-08-23,13.641558066666667,14.133333,20.945833,22.533333333333335,8
2022-08-24,10.574548666666667,11.231818,18.25,18.266666666666666,8
2022-08-25,10.656621,10.679167,15.333333,18.533333333333335,9
2022-08-26,12.595798733333334,11.120833,27.520833,20.866666666666667,5
2022-08-27,8.459335533333334,9.283333,14.15,16.333333333333332,5
2022-08-28,4.548562866666667,4.379167,7.575,7.666666666666667,1
2022-08-29,10.2897816,9.379167,21.795455,17.866666666666667,23
2022-08-30,16.105978266666668,14.245833,28.495833,28.266666666666666,5
2022-08-31,20.499862666666665,18.545833,35.720833,39.0,7
2022-09-01,17.505326066666665,16.75,27.716667,33.6,4
2022-09-02,15.581747866666667,15.541667,24.829167,29.866666666666667,6
2022-09-03,14.151304333333334,14.379167,27.054167,26.133333333333333,0
2022-09-04,10.672524266666667,9.2625,16.654167,22.866666666666667,4
2022-09-05,9.913816266666666,9.145833,14.708333,19.4,5
2022-09-06,13.564832066666668,13.195833,19.079167,25.6,7
2022-09-07,17.952234266666665,16.191667,34.920833,32.6,7
2022-09-08,17.8636474,16.870833,28.416667,32.2,7
2022-09-09,12.3651984,12.504167,18.333333,31.066666666666666,0
2022-09-10,7.634287466666667,7.6875,10.325,14.333333333333334,9
2022-09-11,5.229432466666666,5.441667,7.541667,9.466666666666667,5
2022-09-12,8.1760628,7.558333,22.679167,14.533333333333333,6
2022-09-13,9.8140544,9.220833,20.445833,18.333333333333332,6
2022-09-14,8.723010666666665,7.929167,12.541667,15.933333333333334,5
2022-09-15,9.763704533333334,8.875,15.891304,19.133333333333333,22
2022-09-16,11.720135266666666,11.329167,17.635,20.666666666666668,5
2022-09-17,8.344686133333333,8.529167,11.654167,16.533333333333335,6
2022-09-18,3.9621497999999997,3.954167,6.295833,8.266666666666667,23
2022-09-19,8.8126526,7.590909,20.470833,16.2,6
2022-09-20,8.281884,6.691667,20.883333,14.333333333333334,5
2022-09-21,9.820966199999999,9.120833,27.3125,17.733333333333334,6
2022-09-22,16.186288666666666,15.283333,37.125,27.6,6
2022-09-23,18.6408196,16.520833,36.343478,36.4,7
2022-09-24,13.828478266666668,13.104167,21.858333,26.8,6
2022-09-25,11.541425066666667,11.566667,19.9875,19.4,6
2022-09-26,17.07951693333333,13.620833,34.104167,30.133333333333333,7
2022-09-27,20.153490466666668,18.158333,35.604348,35.6,5
2022-09-28,17.777024133333335,17.3,27.775,33.2,7
2022-09-29,14.178598933333335,13.35,22.0375,26.8,6
2022-09-30,8.514523857142857,8.285416999999999,13.2875,15.285714285714286,0
2022-10-01,5.1098475,4.8875,9.208696,9.428571428571429,7
2022-10-02,4.957336928571428,4.2104165,9.454167,8.214285714285714,0
2022-10-03,12.733609857142856,10.070833499999999,28.736842,23.5,5
2022-10-04,15.573284571428571,14.725,26.116667,27.428571428571427,7
2022-10-05,12.6333075,11.9833335,21.854167,22.571428571428573,6
2022-10-06,10.491571785714285,10.404861,14.0375,18.857142857142858,10
2022-10-07,12.785875214285713,12.4854165,24.729167,23.142857142857142,10
2022-10-08,12.483281571428572,11.91875,20.054167,21.785714285714285,7
2022-10-09,8.465489142857143,7.9541664999999995,13.216667,13.071428571428571,0
2022-10-10,10.428775,10.189582999999999,16.85,18.142857142857142,18
2022-10-11,8.780577214285715,9.204167,13.9875,15.071428571428571,23
2022-10-12,10.026337428571427,8.202083,27.318182,18.571428571428573,7
2022-10-13,11.409230857142857,12.116576,19.5125,19.928571428571427,10
2022-10-14,9.757849071428572,9.842262,14.55,16.142857142857142,9
2022-10-15,6.7731360714285715,7.2041664999999995,11.794737,11.357142857142858,6
2022-10-16,8.164609285714286,7.6416664999999995,13.795833,17.142857142857142,22
2022-10-17,15.270471142857144,13.472916999999999,35.941667,25.571428571428573,7
2022-10-18,21.0689035,20.3791665,46.225,36.214285714285715,21
2022-10-19,22.405061214285716,23.752083,48.441667,39.142857142857146,21
2022-10-20,21.567818499999998,22.785417,39.008333,35.5,0
2022-10-21,11.622900071428571,11.8375,19.8,25.928571428571427,6
2022-10-22,4.469759285714286,4.35625,6.85,8.5,6
2022-10-23,6.558915571428571,6.11875,11.929167,16.642857142857142,21
2022-10-24,15.392417142857143,15.129166999999999,35.416667,28.642857142857142,21
2022-10-25,22.0576605,23.410417000000002,39.058333,33.642857142857146,21
2022-10-26,17.472643785714286,17.229166499999998,31.3625,28.285714285714285,0
2022-10-27,18.598785499999998,17.6604165,33.291667,33.07142857142857,7
2022-10-28,22.020726071428573,22.8895835,36.5875,33.5,7
2022-10-29,20.09048914285714,20.427083500000002,29.95,31.5,20
2022-10-30,19.708475714285715,20.2958335,29.95,32.42857142857143,20
2022-10-31,24.734873214285717,26.204166999999998,33.7375,37.357142857142854,21
2022-11-01,10.907686357142856,11.99375,16.579167,26.0,6
2022-11-02,7.824244857142857,7.805492500000001,20.913043,15.571428571428571,8
2022-11-03,10.085944285714286,8.591666499999999,28.179167,23.285714285714285,6
2022-11-04,18.69627014285714,19.616667,34.229167,29.142857142857142,21
2022-11-05,20.196389642857145,21.714582999999998,30.095833,28.714285714285715,20
2022-11-06,13.331314785714286,13.7966485,19.779167,23.0,0
2022-11-07,8.925168214285714,8.4729165,14.75,16.928571428571427,0
2022-11-08,7.4850802142857145,7.041667,15.270833,15.642857142857142,0
2022-11-09,12.104545428571429,11.6208335,30.045833,21.571428571428573,6
2022-11-10,18.21671835714286,19.091666500000002,33.983333,29.642857142857142,19
2022-11-11,19.826902214285717,21.34375,35.725,30.857142857142858,19
2022-11-12,18.605836,20.333333500000002,27.2875,28.785714285714285,21
2022-11-13,13.351578642857143,14.622916499999999,19.083333,24.714285714285715,20
2022-11-14,21.843478357142857,22.76875,39.366667,34.07142857142857,19
2022-11-15,21.978640071428572,24.3,42.445455,32.92857142857143,19
2022-11-16,20.995242285714284,26.08125,44.529167,34.785714285714285,18
2022-11-17,24.40856307142857,26.760416499999998,45.541667,35.92857142857143,18
2022-11-18,24.430727714285716,27.06875,32.445833,35.785714285714285,19
2022-11-19,16.040230285714284,19.454167,27.7875,29.357142857142858,18
2022-11-20,18.20947207142857,21.897917,29.358333,29.285714285714285,18
2022-11-21,25.155409,26.25625,45.304167,37.857142857142854,19
2022-11-22,26.74494042857143,28.65,45.225,38.285714285714285,19
2022-11-23,31.007621642857142,33.885416500000005,43.658333,42.42857142857143,18
2022-11-24,20.345263999999997,21.377083,33.566667,33.92857142857143,0
2022-11-25,18.907880357142858,21.43125,31.691667,29.714285714285715,20
2022-11-26,20.647826142857145,23.01875,27.3875,29.571428571428573,20
2022-11-27,19.099922357142855,20.664583,27.504167,31.357142857142858,21
2022-11-28,12.669435857142856,12.506250000000001,19.258333,23.571428571428573,0
2022-11-29,15.565411571428571,17.033333499999998,20.475,27.571428571428573,20
2022-11-30,13.9789,14.2908995,20.409524,24.5,0
2022-12-01,10.833361214285715,10.016667,16.604167,20.5,20
2022-12-02,12.9315605,13.485417,18.295833,27.357142857142858,18
2022-12-03,13.83857392857143,14.4479165,22.108333,21.214285714285715,9
2022-12-04,12.227186785714284,12.44375,19.008333,19.357142857142858,20
2022-12-05,12.917921857142858,12.5270835,30.45,24.428571428571427,20
2022-12-06,16.071164714285715,17.1208335,25.0125,25.428571428571427,19
2022-12-07,16.857146214285713,17.9291665,34.125,26.857142857142858,20
2022-12-08,18.924771357142856,18.75,36.470833,28.5,19
2022-12-09,22.043334714285717,23.020833500000002,34.616667,31.071428571428573,19
2022-12-10,14.453532714285714,15.0833335,19.995833,24.071428571428573,0
2022-12-11,5.772269642857142,5.1729164999999995,9.695833,18.642857142857142,21
2022-12-12,14.114609142857145,15.0479165,23.9875,24.5,20
2022-12-13,17.827473142857144,18.3833335,32.475,28.857142857142858,19
2022-12-14,21.124039500000002,21.43125,40.2,30.0,19
2022-12-15,25.38529457142857,25.933332999999998,43.541667,34.0,17
2022-12-16,21.47515642857143,23.6488225,36.425,30.428571428571427,18
2022-12-17,21.528030153846153,24.2125,33.025,29.76923076923077,17
2022-12-18,20.591520923076924,22.7,29.570833,30.307692307692307,19
2022-12-19,26.570741692307692,28.007143,43.479167,37.69230769230769,18
2022-12-20,27.049730461538463,27.658333,45.841667,35.23076923076923,8
2022-12-21,27.122387307692307,29.754167,45.895833,37.07692307692308,9
2022-12-22,28.058996076923076,29.270833,39.704167,39.84615384615385,17
2022-12-23,29.03915553846154,32.458333,38.0375,43.23076923076923,16
2022-12-24,22.144871692307692,23.458333,30.295833,33.07692307692308,18
2022-12-25,16.23108976923077,18.491667,25.729167,27.076923076923077,18
2022-12-26,21.84166669230769,23.595833,32.725,33.15384615384615,18
2022-12-27,23.15288453846154,25.908333,30.720833,35.30769230769231,8
2022-12-28,12.733653923076922,13.116667,17.204167,20.923076923076923,6
2022-12-29,13.30993576923077,13.383333,21.058333,21.076923076923077,1
2022-12-30,12.136596769230769,10.954167,21.6,20.615384615384617,18
2022-12-31,4.813141076923078,4.529167,7.841667,8.615384615384615,0
