date_local,PM25_mean_ugm3,PM25_median_ugm3,PM25_max_ugm3,AQI_mean
2020-12-23,22.364285714285717,23.7,32.5,74.64285714285714
2020-12-24,11.200000000000001,12.1,14.3,53.42857142857143
2020-12-25,17.485714285714288,18.5,23.1,65.42857142857143
2020-12-26,20.316666666666666,19.8,39.5,70.33333333333333
2020-12-27,11.728571428571428,10.8,19.6,53.57142857142857
2020-12-28,5.171428571428572,5.0,10.7,28.0
2020-12-29,8.807142857142857,7.6,17.5,42.92857142857143
2020-12-30,15.87142857142857,17.4,24.2,62.285714285714285
2020-12-31,24.32857142857143,27.2,43.2,78.71428571428571
2021-01-01,41.858333333333334,35.45,103.2,102.58333333333333
2021-01-02,14.633333333333333,13.95,22.2,59.5
2021-01-03,16.683333333333334,18.75,21.5,62.166666666666664
2021-01-04,18.291666666666668,19.25,23.1,67.33333333333333
2021-01-05,21.083333333333332,24.3,26.9,69.66666666666667
2021-01-06,22.400000000000002,25.3,30.3,74.42857142857143
2021-01-07,17.525000000000002,19.85,26.9,65.91666666666667
2021-01-08,21.814285714285713,23.9,28.7,73.0
2021-01-09,23.457142857142856,26.3,33.0,75.85714285714286
2021-01-10,9.985714285714286,7.35,18.7,45.857142857142854
2021-01-11,13.528571428571428,13.9,18.7,58.57142857142857
2021-01-12,13.557142857142855,13.7,18.5,58.57142857142857
2021-01-13,13.308333333333332,13.15,22.8,55.75
2021-01-14,20.057142857142857,22.0,27.9,71.42857142857143
2021-01-15,18.066666666666666,21.55,25.7,66.0
2021-01-16,15.976923076923075,14.1,31.3,59.0
2021-01-17,17.116666666666667,19.7,27.0,63.833333333333336
2021-01-18,14.983333333333333,16.1,21.3,59.833333333333336
2021-01-19,7.581818181818182,7.7,13.0,40.63636363636363
2021-01-20,6.271428571428571,6.5,8.8,34.857142857142854
2021-01-21,9.657142857142857,10.2,12.8,49.285714285714285
2021-01-22,7.314285714285715,7.199999999999999,10.4,39.92857142857143
2021-01-23,6.228571428571429,6.5,8.6,34.57142857142857
2021-01-24,11.1,11.8,15.1,52.0
2021-01-25,4.158333333333333,4.15,6.7,23.0
2021-01-26,6.585714285714286,7.5,9.3,36.714285714285715
2021-01-27,5.985714285714286,6.1,7.7,33.285714285714285
2021-01-28,6.685714285714286,6.449999999999999,9.6,37.07142857142857
2021-01-29,5.885714285714286,6.1,11.1,31.714285714285715
2021-01-30,11.528571428571428,11.8,15.4,54.142857142857146
2021-01-31,8.575000000000001,8.95,13.7,45.166666666666664
2021-02-01,9.714285714285714,9.7,13.1,49.57142857142857
2021-02-02,7.8428571428571425,7.9,10.5,43.0
2021-02-03,9.25,9.7,11.8,48.07142857142857
2021-02-04,11.2,11.7,14.6,53.42857142857143
2021-02-05,14.966666666666667,15.05,18.5,61.833333333333336
2021-02-06,19.11818181818182,20.2,33.5,68.18181818181819
2021-02-07,20.783333333333335,22.45,26.7,72.5
2021-02-08,14.416666666666666,12.9,26.2,60.833333333333336
2021-02-09,14.553846153846154,14.9,20.7,61.23076923076923
2021-02-10,16.383333333333333,16.75,20.3,64.5
2021-02-11,21.383333333333336,23.25,27.0,71.83333333333333
2021-02-12,7.625,7.55,10.2,42.166666666666664
2021-02-13,8.157142857142857,8.8,10.0,44.857142857142854
2021-02-14,3.914285714285714,3.9,5.2,21.714285714285715
2021-02-15,9.328571428571427,9.8,11.5,48.857142857142854
2021-02-16,8.75,8.7,12.1,46.166666666666664
2021-02-17,9.316666666666666,10.0,12.3,47.333333333333336
2021-02-18,8.35,7.65,14.4,42.416666666666664
2021-02-19,11.171428571428573,11.7,15.4,52.57142857142857
2021-02-20,11.057142857142859,11.9,15.4,52.57142857142857
2021-02-21,8.9,8.8,16.2,43.92857142857143
2021-02-22,8.442857142857143,9.4,12.1,44.57142857142857
2021-02-23,10.9,11.0,15.8,52.142857142857146
2021-02-24,10.674999999999999,11.0,13.7,52.416666666666664
2021-02-25,11.914285714285715,12.1,14.5,55.857142857142854
2021-02-26,12.742857142857144,13.3,16.9,57.714285714285715
2021-02-27,12.635714285714286,13.35,19.1,55.785714285714285
2021-02-28,9.457142857142857,9.9,12.9,47.714285714285715
2021-03-01,6.742857142857143,6.7,8.8,37.57142857142857
2021-03-02,8.424999999999999,7.85,13.9,43.416666666666664
2021-03-03,8.971428571428572,9.2,12.2,47.42857142857143
2021-03-04,9.757142857142856,10.0,13.4,49.857142857142854
2021-03-05,10.421428571428573,10.05,18.0,51.714285714285715
2021-03-06,9.799999999999999,10.2,11.7,50.57142857142857
2021-03-07,7.485714285714286,7.5,8.6,41.714285714285715
2021-03-08,7.0249999999999995,6.6,10.6,38.666666666666664
2021-03-09,7.7,7.9,9.9,42.42857142857143
2021-03-10,3.6142857142857143,3.2,5.3,20.142857142857142
2021-03-11,3.3000000000000003,2.75,6.4,18.428571428571427
2021-03-12,7.614285714285714,7.6,12.6,40.42857142857143
2021-03-13,12.414285714285715,13.6,16.2,55.142857142857146
2021-03-14,9.558333333333334,9.8,11.0,50.75
2021-03-15,4.328571428571428,4.1,6.1,24.142857142857142
2021-03-16,5.514285714285714,5.5,7.9,30.714285714285715
2021-03-17,9.535714285714286,9.9,12.9,50.142857142857146
2021-03-18,9.700000000000001,9.1,12.2,51.0
2021-03-19,7.585714285714286,7.6,9.2,42.142857142857146
2021-03-20,6.941666666666666,7.5,8.9,38.583333333333336
2021-03-21,9.357142857142858,10.3,11.3,48.42857142857143
2021-03-22,9.771428571428572,10.2,11.8,50.142857142857146
2021-03-23,8.52142857142857,8.75,11.4,45.642857142857146
2021-03-24,7.614285714285714,8.0,11.9,40.714285714285715
2021-03-25,8.385714285714284,7.8,11.3,44.857142857142854
2021-03-26,7.58,7.65,10.6,41.6
2021-03-27,11.450000000000001,11.85,14.2,53.5
2021-03-28,11.016666666666666,11.25,15.0,51.833333333333336
2021-03-29,11.384615384615385,12.3,14.0,54.38461538461539
2021-03-30,14.033333333333333,14.25,15.5,60.333333333333336
2021-03-31,12.299999999999999,13.35,15.3,54.666666666666664
2021-04-01,9.445454545454545,9.2,12.6,49.36363636363637
2021-04-02,12.033333333333333,12.45,13.4,56.333333333333336
2021-04-03,16.583333333333332,17.6,20.5,64.66666666666667
2021-04-04,13.307692307692308,14.6,15.9,57.61538461538461
2021-04-05,10.733333333333334,11.95,13.0,51.333333333333336
2021-04-06,11.616666666666667,12.45,13.2,54.5
2021-04-07,13.336363636363636,13.7,16.6,57.90909090909091
2021-04-08,12.216666666666667,13.2,14.4,54.833333333333336
2021-04-09,13.383333333333333,15.0,16.7,56.5
2021-04-10,16.03846153846154,17.3,18.2,62.92307692307692
2021-04-11,15.983333333333334,17.6,20.5,61.833333333333336
2021-04-12,15.299999999999999,15.6,18.4,62.5
2021-04-13,11.572727272727272,11.2,13.3,55.54545454545455
2021-04-14,10.533333333333333,11.1,11.8,52.833333333333336
2021-04-15,12.683333333333332,13.5,14.7,57.0
2021-04-16,14.283333333333333,14.75,19.8,60.666666666666664
2021-04-17,13.966666666666667,15.05,16.8,58.333333333333336
2021-04-18,9.583333333333334,10.399999999999999,11.5,49.0
2021-04-19,11.481818181818182,12.8,16.0,54.09090909090909
2021-04-20,13.180000000000001,12.8,16.1,58.4
2021-04-21,8.540000000000001,9.0,9.6,47.2
2021-04-22,7.641666666666667,7.45,9.6,42.25
2021-04-23,8.383333333333333,8.55,8.7,46.666666666666664
2021-04-24,9.183333333333334,8.95,10.4,50.166666666666664
2021-04-25,6.2,5.949999999999999,7.9,34.5
2021-04-26,4.016666666666667,3.85,5.9,22.166666666666668
2021-04-27,5.983333333333333,5.699999999999999,7.0,33.166666666666664
2021-04-28,8.441666666666666,8.35,12.3,45.916666666666664
2021-04-29,11.450000000000001,11.4,13.0,55.166666666666664
2021-04-30,13.357142857142858,14.1,16.2,57.714285714285715
2021-05-01,11.57,10.95,15.9,55.3
2021-05-02,9.242857142857144,9.1,11.2,49.857142857142854
2021-05-03,12.742857142857144,13.5,14.7,56.57142857142857
2021-05-04,15.407692307692308,15.3,18.7,62.61538461538461
2021-05-05,15.3,15.55,18.3,62.0
2021-05-06,12.528571428571428,12.1,16.1,57.57142857142857
2021-05-07,9.583333333333334,9.7,11.7,50.333333333333336
2021-05-08,9.271428571428572,9.2,10.7,49.857142857142854
2021-05-09,12.385714285714286,12.6,14.6,57.142857142857146
2021-05-10,11.164285714285715,11.149999999999999,13.0,54.857142857142854
2021-05-11,11.571428571428571,11.8,13.1,55.57142857142857
2021-05-12,10.571428571428571,10.2,12.5,53.714285714285715
2021-05-13,9.825000000000001,9.7,12.0,51.083333333333336
2021-05-14,9.87142857142857,9.1,14.3,50.57142857142857
2021-05-15,7.083333333333333,6.1,13.3,37.0
2021-05-16,4.3307692307692305,3.5,13.7,22.76923076923077
2021-05-17,5.383333333333333,5.550000000000001,6.3,30.0
2021-05-18,8.28,8.5,9.9,45.4
2021-05-19,10.200000000000001,9.850000000000001,12.3,52.75
2021-05-20,12.228571428571428,12.9,14.0,56.142857142857146
2021-05-21,10.985714285714286,11.5,14.4,52.285714285714285
2021-05-22,10.15,10.25,12.4,51.92857142857143
2021-05-23,10.971428571428572,11.8,13.0,52.285714285714285
2021-05-24,11.057142857142859,11.5,13.7,53.0
2021-05-25,10.933333333333332,11.45,12.2,53.5
2021-05-26,11.942857142857145,12.4,14.8,55.0
2021-05-27,11.685714285714285,11.6,13.8,56.0
2021-05-28,11.392857142857142,11.85,13.2,54.785714285714285
2021-05-29,9.5,9.6,11.2,50.42857142857143
2021-05-30,7.8999999999999995,7.7,11.0,43.142857142857146
2021-05-31,9.85,9.85,12.0,51.666666666666664
2021-06-01,12.257142857142856,13.0,13.8,56.857142857142854
2021-06-02,10.285714285714286,9.9,14.2,52.714285714285715
2021-06-03,7.8538461538461535,7.4,10.4,42.84615384615385
2021-06-04,7.1571428571428575,6.4,11.2,38.857142857142854
2021-06-05,6.3428571428571425,5.6,9.4,35.142857142857146
2021-06-06,5.0249999999999995,4.699999999999999,6.6,27.916666666666668
2021-06-07,3.7285714285714286,3.4,7.0,20.571428571428573
2021-06-08,6.433333333333333,6.4,8.2,35.833333333333336
2021-06-09,6.878571428571428,7.199999999999999,8.8,38.214285714285715
2021-06-10,7.771428571428571,8.1,9.9,42.714285714285715
2021-06-11,10.757142857142856,11.0,12.1,54.142857142857146
2021-06-12,10.516666666666666,10.55,12.2,53.5
2021-06-13,7.885714285714286,7.9,10.2,43.285714285714285
2021-06-14,8.77142857142857,8.6,10.0,48.0
2021-06-15,11.364285714285714,11.4,14.3,54.857142857142854
2021-06-16,13.9,13.7,15.6,59.857142857142854
2021-06-17,11.214285714285714,9.6,17.6,53.57142857142857
2021-06-18,12.325000000000001,12.2,15.6,57.083333333333336
2021-06-19,11.828571428571427,11.9,15.1,56.0
2021-06-20,10.785714285714286,10.1,15.3,53.57142857142857
2021-06-21,9.35,9.7,11.2,49.57142857142857
2021-06-22,6.214285714285714,6.5,7.2,34.57142857142857
2021-06-23,5.385714285714286,5.2,7.2,29.857142857142858
2021-06-24,4.2,4.25,5.6,23.333333333333332
2021-06-25,5.957142857142857,5.9,7.2,33.142857142857146
2021-06-26,10.12857142857143,10.4,11.1,52.42857142857143
2021-06-27,12.071428571428571,12.149999999999999,13.7,56.5
2021-06-28,12.0,11.8,14.3,56.42857142857143
2021-06-29,8.171428571428573,7.1,13.0,42.714285714285715
2021-06-30,7.7749999999999995,7.449999999999999,11.5,41.916666666666664
2021-07-01,8.085714285714285,7.9,9.3,44.714285714285715
2021-07-02,10.185714285714285,9.8,13.4,52.142857142857146
2021-07-03,9.235714285714286,9.55,12.3,49.0
2021-07-04,24.025000000000002,22.0,45.2,79.5
2021-07-05,12.542857142857143,13.2,16.6,56.57142857142857
2021-07-06,9.166666666666666,9.55,11.4,48.833333333333336
2021-07-07,10.385714285714286,10.5,11.8,53.285714285714285
2021-07-08,11.685714285714285,12.2,13.3,55.857142857142854
2021-07-09,12.228571428571428,12.45,13.9,56.857142857142854
2021-07-10,13.885714285714286,14.1,15.7,60.0
2021-07-11,11.714285714285714,11.7,15.0,55.714285714285715
2021-07-12,10.6,10.55,12.1,53.75
2021-07-13,13.014285714285714,12.3,16.0,58.142857142857146
2021-07-14,8.814285714285715,9.3,9.6,48.57142857142857
2021-07-15,7.1000000000000005,6.9,9.2,39.57142857142857
2021-07-16,7.3,7.0,9.7,40.42857142857143
2021-07-17,8.785714285714286,8.7,10.7,47.714285714285715
2021-07-18,9.233333333333333,9.1,10.2,50.166666666666664
2021-07-19,11.12857142857143,11.0,13.1,54.857142857142854
2021-07-20,11.971428571428572,12.5,13.8,55.857142857142854
2021-07-21,13.835714285714285,14.149999999999999,15.7,59.92857142857143
2021-07-22,14.4,14.9,18.2,60.857142857142854
2021-07-23,15.5,16.3,18.4,62.42857142857143
2021-07-24,12.908333333333333,13.05,15.7,57.333333333333336
2021-07-25,9.983333333333333,9.7,11.6,52.5
2021-07-26,9.671428571428573,9.9,11.1,51.42857142857143
2021-07-27,8.77142857142857,8.600000000000001,11.0,47.5
2021-07-28,8.328571428571427,8.1,10.1,45.857142857142854
2021-07-29,9.157142857142857,9.4,10.2,49.57142857142857
2021-07-30,10.35,10.25,12.6,53.333333333333336
2021-07-31,8.828571428571427,8.4,11.9,47.0
2021-08-01,7.714285714285714,7.5,9.1,43.0
2021-08-02,8.778571428571428,8.65,11.2,47.214285714285715
2021-08-03,10.471428571428572,11.0,12.7,52.714285714285715
2021-08-04,12.37142857142857,12.5,14.7,57.0
2021-08-05,13.525,13.850000000000001,15.8,59.166666666666664
2021-08-06,12.366666666666667,12.2,15.0,57.333333333333336
2021-08-07,11.342857142857143,11.7,14.0,54.285714285714285
2021-08-08,11.221428571428572,11.3,14.0,54.57142857142857
2021-08-09,9.585714285714285,9.3,12.4,49.57142857142857
2021-08-10,11.114285714285714,11.3,13.6,54.42857142857143
2021-08-11,10.583333333333334,10.45,13.9,52.833333333333336
2021-08-12,10.542857142857143,11.0,12.1,52.285714285714285
2021-08-13,9.571428571428571,9.2,11.2,51.0
2021-08-14,11.4,11.6,14.2,55.07142857142857
2021-08-15,12.414285714285715,11.2,20.8,57.142857142857146
2021-08-16,14.985714285714286,11.7,34.9,62.0
2021-08-17,10.316666666666666,10.2,12.5,53.333333333333336
2021-08-18,7.385714285714286,6.6,11.3,40.142857142857146
2021-08-19,7.585714285714286,5.9,17.7,37.714285714285715
2021-08-20,8.414285714285715,7.25,21.7,43.0
2021-08-21,9.057142857142857,9.2,9.9,49.42857142857143
2021-08-22,14.357142857142858,14.7,18.0,60.714285714285715
2021-08-23,13.491666666666667,13.45,16.8,59.25
2021-08-24,12.885714285714286,11.3,21.8,58.142857142857146
2021-08-25,15.12857142857143,14.1,22.5,62.285714285714285
2021-08-26,18.476923076923075,19.0,21.1,68.38461538461539
2021-08-27,15.542857142857143,16.4,18.2,62.857142857142854
2021-08-28,14.814285714285715,14.6,21.2,60.42857142857143
2021-08-29,13.741666666666667,13.7,18.5,59.25
2021-08-30,16.814285714285713,16.5,18.3,65.42857142857143
2021-08-31,19.150000000000002,19.9,20.7,69.66666666666667
2021-09-01,13.828571428571427,13.75,15.7,59.785714285714285
2021-09-02,12.171428571428573,12.5,13.5,56.714285714285715
2021-09-03,15.742857142857142,15.4,21.4,63.42857142857143
2021-09-04,13.590909090909092,15.2,19.0,58.0
2021-09-05,16.2,17.95,22.0,62.833333333333336
2021-09-06,15.283333333333333,16.25,18.6,61.5
2021-09-07,15.0,14.8,17.3,61.84615384615385
2021-09-08,15.171428571428573,14.8,18.6,62.285714285714285
2021-09-09,12.528571428571428,12.3,15.3,57.57142857142857
2021-09-10,9.791666666666666,9.600000000000001,12.2,51.833333333333336
2021-09-11,10.314285714285715,10.6,12.3,52.0
2021-09-12,12.285714285714286,12.7,14.7,56.0
2021-09-13,12.264285714285716,12.6,17.6,55.642857142857146
2021-09-14,12.328571428571427,11.9,14.7,56.714285714285715
2021-09-15,13.6,13.0,15.7,59.285714285714285
2021-09-16,12.674999999999999,12.100000000000001,15.8,57.416666666666664
2021-09-17,10.285714285714286,10.4,12.9,53.142857142857146
2021-09-18,9.342857142857143,9.2,11.3,49.57142857142857
2021-09-19,11.642857142857142,12.0,13.4,55.642857142857146
2021-09-20,11.357142857142858,9.5,18.6,54.57142857142857
2021-09-21,13.4,13.6,14.6,59.0
2021-09-22,10.166666666666666,10.25,12.4,51.666666666666664
2021-09-23,15.028571428571428,12.8,32.0,62.0
2021-09-24,16.599999999999998,14.95,29.0,65.0
2021-09-25,10.821428571428571,10.45,13.7,54.0
2021-09-26,12.228571428571428,10.0,21.0,56.714285714285715
2021-09-27,6.957142857142857,6.9,9.9,38.142857142857146
2021-09-28,6.533333333333334,6.35,8.0,36.25
2021-09-29,10.928571428571429,10.4,14.1,53.857142857142854
2021-09-30,13.928571428571429,12.8,19.4,59.57142857142857
2021-10-01,11.492857142857144,11.6,16.6,54.07142857142857
2021-10-02,11.12857142857143,11.3,14.0,54.57142857142857
2021-10-03,11.9,12.0,14.4,55.714285714285715
2021-10-04,12.808333333333332,12.6,18.3,57.833333333333336
2021-10-05,8.157142857142857,7.7,9.8,45.0
2021-10-06,11.571428571428571,11.8,13.5,55.42857142857143
2021-10-07,8.242857142857142,9.0,10.2,44.714285714285715
2021-10-08,5.0,4.6,7.3,27.857142857142858
2021-10-09,7.783333333333334,8.0,10.2,42.333333333333336
2021-10-10,10.208333333333334,10.8,12.8,51.083333333333336
2021-10-11,18.1,14.8,35.7,67.85714285714286
2021-10-12,9.585714285714285,8.5,13.3,49.714285714285715
2021-10-13,11.86923076923077,11.4,19.6,54.07692307692308
2021-10-14,15.714285714285714,17.3,21.9,62.42857142857143
2021-10-15,12.149999999999999,12.7,17.3,55.0
2021-10-16,8.941666666666666,8.75,14.0,46.666666666666664
2021-10-17,11.028571428571428,11.6,15.4,52.857142857142854
2021-10-18,6.8,6.7,8.9,37.714285714285715
2021-10-19,7.542857142857143,7.75,8.7,41.857142857142854
2021-10-20,10.385714285714286,10.0,14.2,52.57142857142857
2021-10-21,10.383333333333333,10.350000000000001,12.1,52.666666666666664
2021-10-22,10.125,9.2,14.6,51.333333333333336
2021-10-23,5.457142857142857,5.1,7.9,30.285714285714285
2021-10-24,6.8,7.1,7.7,37.857142857142854
2021-10-25,5.692857142857143,5.95,8.0,31.571428571428573
2021-10-26,9.357142857142858,9.3,13.8,47.42857142857143
2021-10-27,11.057142857142859,11.1,15.6,52.57142857142857
2021-10-28,9.575000000000001,9.3,17.2,46.583333333333336
2021-10-29,11.528571428571428,12.9,14.2,53.57142857142857
2021-10-30,11.442857142857141,9.4,23.2,52.57142857142857
2021-10-31,15.299999999999999,15.65,24.7,61.714285714285715
2021-11-01,17.257142857142856,19.1,22.9,63.714285714285715
2021-11-02,9.828571428571427,8.9,19.9,47.57142857142857
2021-11-03,18.55,20.85,24.7,67.16666666666667
2021-11-04,25.37142857142857,27.8,36.8,80.71428571428571
2021-11-05,26.82857142857143,24.2,44.4,85.42857142857143
2021-11-06,46.535714285714285,52.1,66.1,123.92857142857143
2021-11-07,32.01428571428572,30.5,55.1,96.14285714285714
2021-11-08,14.428571428571429,11.9,28.4,61.0
2021-11-09,12.424999999999999,12.55,17.8,55.583333333333336
2021-11-10,16.614285714285714,17.6,22.3,62.714285714285715
2021-11-11,13.885714285714286,14.9,21.8,57.42857142857143
2021-11-12,9.723076923076924,9.9,21.9,45.69230769230769
2021-11-13,11.485714285714286,12.6,14.9,53.142857142857146
2021-11-14,18.0,20.5,27.4,64.71428571428571
2021-11-15,16.441666666666666,18.15,22.8,63.083333333333336
2021-11-16,23.12857142857143,27.1,31.4,74.0
2021-11-17,18.114285714285714,16.8,28.6,66.28571428571429
2021-11-18,25.015384615384615,26.3,32.2,80.61538461538461
2021-11-19,28.685714285714287,30.9,43.8,88.28571428571429
2021-11-20,40.628571428571426,46.3,53.9,115.85714285714286
2021-11-21,13.9,14.649999999999999,25.8,55.5
2021-11-22,7.585714285714286,7.1,10.8,41.0
2021-11-23,8.157142857142857,8.5,10.3,44.285714285714285
2021-11-24,10.37857142857143,10.45,16.1,50.357142857142854
2021-11-25,10.9,10.3,17.8,50.285714285714285
2021-11-26,12.342857142857142,14.2,16.7,54.714285714285715
2021-11-27,14.549999999999999,14.399999999999999,23.9,58.416666666666664
2021-11-28,19.400000000000002,20.1,25.0,69.57142857142857
2021-11-29,20.842857142857145,20.6,27.7,72.0
2021-11-30,29.05,30.4,38.2,88.64285714285714
2021-12-01,34.07142857142857,39.4,45.4,99.85714285714286
2021-12-02,32.44285714285714,37.0,44.8,96.0
2021-12-03,44.839999999999996,50.7,61.9,123.5
2021-12-04,28.0,26.8,48.7,87.57142857142857
2021-12-05,32.31428571428571,34.8,47.2,95.28571428571429
2021-12-06,35.16428571428572,36.1,48.5,102.0
2021-12-07,17.5,17.9,23.3,65.14285714285714
2021-12-08,18.714285714285715,19.8,23.8,67.0
2021-12-09,7.016666666666667,5.65,20.3,35.0
2021-12-10,10.833333333333334,10.35,15.7,51.166666666666664
2021-12-11,13.571428571428571,14.8,18.4,58.57142857142857
