date_local,PM25_mean_ugm3,PM25_median_ugm3,PM25_max_ugm3,AQI_mean
2021-12-12,17.046153846153846,14.8,29.5,64.07692307692308
2021-12-13,14.057142857142859,16.0,16.3,58.57142857142857
2021-12-14,3.6,3.9,5.3,20.0
2021-12-15,9.763636363636364,8.6,16.8,46.81818181818182
2021-12-16,14.257142857142856,16.9,17.8,58.42857142857143
2021-12-17,14.814285714285715,16.6,19.6,59.57142857142857
2021-12-18,12.771428571428572,11.899999999999999,21.3,55.57142857142857
2021-12-19,24.985714285714288,27.1,34.0,80.57142857142857
2021-12-20,33.371428571428574,35.5,43.3,98.57142857142857
2021-12-21,21.90833333333333,25.4,31.4,74.83333333333333
2021-12-22,25.385714285714283,25.1,32.5,81.42857142857143
2021-12-23,10.6,11.8,13.5,49.714285714285715
2021-12-24,7.3,6.550000000000001,14.3,38.857142857142854
2021-12-25,8.685714285714287,9.6,12.4,45.142857142857146
2021-12-26,4.857142857142857,5.3,7.1,26.714285714285715
2021-12-27,7.233333333333333,7.9,10.7,39.333333333333336
2021-12-28,6.771428571428571,7.3,9.9,37.142857142857146
2021-12-29,5.428571428571429,6.2,6.8,30.0
2021-12-30,4.061538461538461,4.1,5.9,22.615384615384617
2021-12-31,14.414285714285715,15.8,25.5,58.142857142857146
2022-01-01,20.725,19.05,37.1,71.75
2022-01-02,8.015384615384615,8.1,11.8,43.0
2022-01-03,11.5875,11.95,17.0,54.375
2022-01-04,15.8875,17.2,22.0,60.375
2022-01-05,21.385714285714283,25.6,32.6,71.35714285714286
2022-01-06,22.4875,21.3,36.8,75.75
2022-01-07,17.87142857142857,12.6,33.7,66.0
2022-01-08,17.307692307692307,18.0,24.8,64.76923076923077
2022-01-09,18.375,20.1,25.9,67.0
2022-01-10,8.05,8.05,10.9,42.75
2022-01-11,6.906666666666666,6.7,12.8,36.666666666666664
2022-01-12,11.1125,10.9,15.3,53.0
2022-01-13,18.7875,19.4,25.2,69.125
2022-01-14,18.423076923076923,20.0,29.0,66.15384615384616
2022-01-15,15.5875,17.6,23.1,61.75
2022-01-16,8.9,10.149999999999999,11.9,46.125
2022-01-17,10.78,10.4,16.5,51.8
2022-01-18,9.275,9.05,15.2,48.5
2022-01-19,18.3625,18.75,23.0,68.25
2022-01-20,10.446153846153846,9.7,18.8,49.53846153846154
2022-01-21,11.425,11.95,16.7,53.125
2022-01-22,6.7375,6.199999999999999,11.2,36.5
2022-01-23,8.961538461538462,6.9,21.9,41.61538461538461
2022-01-24,11.975,11.6,17.1,55.125
2022-01-25,14.3875,15.15,18.5,59.125
2022-01-26,11.992307692307692,12.6,18.7,52.30769230769231
2022-01-27,11.425,11.35,18.3,53.0
2022-01-28,9.271428571428572,9.9,14.1,47.42857142857143
2022-01-29,9.228571428571428,8.95,12.2,48.714285714285715
2022-01-30,17.825,18.9,26.1,66.875
2022-01-31,19.2875,20.299999999999997,23.2,69.875
2022-02-01,18.26153846153846,18.5,24.2,67.84615384615384
2022-02-02,13.575,13.7,19.1,57.5
2022-02-03,12.0,12.25,17.8,54.5
2022-02-04,9.571428571428571,9.25,18.1,45.92857142857143
2022-02-05,9.725,10.35,13.4,49.125
2022-02-06,16.712500000000002,17.9,25.1,63.125
2022-02-07,8.853846153846153,8.3,18.2,43.07692307692308
2022-02-08,9.825,9.0,14.3,49.375
2022-02-09,12.85,13.649999999999999,20.2,55.75
2022-02-10,9.461538461538462,8.6,21.7,45.53846153846154
2022-02-11,13.0625,12.8,19.2,58.25
2022-02-12,12.6375,12.75,19.4,55.625
2022-02-13,9.584615384615384,8.1,16.7,46.61538461538461
2022-02-14,15.55,15.55,22.2,62.5
2022-02-15,7.65,7.15,9.8,41.875
2022-02-16,7.335714285714286,7.15,11.4,39.785714285714285
2022-02-17,8.475,8.4,11.8,45.25
2022-02-18,9.775,10.1,14.4,48.125
2022-02-19,11.323076923076922,11.1,17.7,52.38461538461539
2022-02-20,16.325,17.9,20.8,62.625
2022-02-21,10.0125,9.9,11.2,52.375
2022-02-22,5.185714285714285,5.15,7.1,28.714285714285715
2022-02-23,3.65,3.6,5.3,20.25
2022-02-24,7.2625,6.55,10.8,39.625
2022-02-25,9.26153846153846,9.1,14.5,47.07692307692308
2022-02-26,11.700000000000001,11.6,16.8,53.75
2022-02-27,9.5375,9.8,13.1,47.5
2022-02-28,9.814285714285715,8.95,18.6,47.714285714285715
2022-03-01,11.0125,11.350000000000001,18.9,50.5
2022-03-02,12.525,13.2,14.6,56.375
2022-03-03,13.8,13.4,17.7,59.84615384615385
2022-03-04,5.525,5.300000000000001,7.1,30.625
2022-03-05,6.5625,6.5,9.1,36.5
2022-03-06,7.521428571428571,7.45,9.9,41.42857142857143
2022-03-07,10.075,9.75,15.0,50.625
2022-03-08,9.2375,8.5,14.0,47.375
2022-03-09,8.858333333333333,8.85,11.8,47.583333333333336
2022-03-10,12.2,12.85,14.7,56.0
2022-03-11,10.4625,10.55,15.4,51.25
2022-03-12,8.221428571428572,8.3,13.3,43.357142857142854
2022-03-13,10.6,11.2,12.9,51.375
2022-03-14,10.314285714285715,11.0,12.1,51.714285714285715
2022-03-15,11.491666666666667,11.600000000000001,14.7,54.75
2022-03-16,9.4,9.3,11.2,49.857142857142854
2022-03-17,11.114285714285714,11.0,13.1,54.142857142857146
2022-03-18,12.123076923076923,11.7,16.6,55.07692307692308
2022-03-19,11.228571428571428,10.8,14.4,54.285714285714285
2022-03-20,4.871428571428572,5.1,6.4,27.0
2022-03-21,10.133333333333333,10.95,14.4,49.833333333333336
2022-03-22,11.471428571428572,12.5,14.1,53.0
2022-03-23,8.742857142857144,8.9,11.1,46.285714285714285
2022-03-24,9.63076923076923,9.6,13.7,49.84615384615385
2022-03-25,13.742857142857144,14.1,16.8,58.857142857142854
2022-03-26,16.057142857142857,17.4,19.0,61.714285714285715
2022-03-27,7.741666666666667,7.35,10.2,42.583333333333336
2022-03-28,5.228571428571429,4.9,7.4,29.0
2022-03-29,6.142857142857143,6.2,9.1,34.142857142857146
2022-03-30,8.8,9.1,11.8,47.92307692307692
2022-03-31,9.657142857142857,9.0,12.4,50.857142857142854
2022-04-01,12.2875,12.55,13.8,56.75
2022-04-02,12.984615384615385,12.5,17.4,58.15384615384615
2022-04-03,9.0875,8.7,11.1,49.25
2022-04-04,12.55,12.55,16.1,56.25
2022-04-05,12.215384615384616,12.4,18.7,54.07692307692308
2022-04-06,14.1,14.45,18.8,59.875
2022-04-07,11.2625,11.2,15.0,54.25
2022-04-08,10.23076923076923,10.5,13.5,51.30769230769231
2022-04-09,18.325,19.15,21.3,68.25
2022-04-10,17.6,18.05,20.9,66.875
2022-04-11,13.62857142857143,13.3,15.4,59.57142857142857
2022-04-12,6.1875,5.9,8.9,34.375
2022-04-13,8.057142857142857,7.8,9.6,44.42857142857143
2022-04-14,9.654545454545454,9.8,11.5,51.27272727272727
2022-04-15,8.7375,8.95,10.7,47.75
2022-04-16,5.5375,5.55,6.8,30.75
2022-04-17,7.0928571428571425,7.1,8.2,39.5
2022-04-18,10.157142857142857,10.0,12.1,53.0
2022-04-19,8.185714285714285,8.0,10.1,45.0
2022-04-20,6.383333333333334,6.2,8.5,35.583333333333336
2022-04-21,5.885714285714286,5.8,6.9,32.57142857142857
2022-04-22,6.25,6.300000000000001,7.6,34.75
2022-04-23,8.620000000000001,8.5,11.1,46.53333333333333
2022-04-24,7.8999999999999995,8.2,10.2,43.5
2022-04-25,9.85,10.0,12.1,51.0
2022-04-26,13.623076923076923,14.1,16.2,59.46153846153846
2022-04-27,16.8125,16.6,19.0,65.25
2022-04-28,14.275,14.05,15.9,60.875
2022-04-29,14.284615384615384,14.7,17.0,60.69230769230769
2022-04-30,14.625,14.85,17.7,61.125
2022-05-01,13.5,13.8,17.3,57.0
2022-05-02,13.281818181818181,13.8,15.5,58.72727272727273
2022-05-03,12.216666666666667,11.9,15.2,56.666666666666664
2022-05-04,14.366666666666667,14.45,17.8,60.833333333333336
2022-05-05,14.833333333333334,14.25,19.9,61.666666666666664
2022-05-06,13.4,13.0,17.3,58.833333333333336
2022-05-07,10.842857142857143,10.5,13.2,54.0
2022-05-08,10.463636363636363,10.5,12.0,53.0
2022-05-09,9.85,10.1,11.1,51.5
2022-05-10,8.05,7.8500000000000005,9.9,44.166666666666664
2022-05-11,6.058333333333334,6.050000000000001,8.1,33.666666666666664
2022-05-12,8.049999999999999,7.9,9.8,44.333333333333336
2022-05-13,9.933333333333334,10.7,11.5,50.666666666666664
2022-05-14,10.254545454545454,10.4,14.2,52.18181818181818
2022-05-15,13.1,10.95,20.1,58.333333333333336
2022-05-16,11.75,12.149999999999999,16.5,53.833333333333336
2022-05-17,11.084615384615384,11.5,14.3,53.76923076923077
2022-05-18,13.666666666666666,14.05,16.8,59.333333333333336
2022-05-19,12.166666666666666,10.3,18.0,56.166666666666664
2022-05-20,5.470000000000001,5.0,7.7,30.5
2022-05-21,7.183333333333334,6.85,9.0,39.833333333333336
2022-05-22,11.166666666666666,11.8,12.6,53.666666666666664
2022-05-23,13.754545454545456,14.9,16.9,58.81818181818182
2022-05-24,14.833333333333334,13.65,21.8,61.666666666666664
2022-05-25,17.45,17.4,23.4,66.33333333333333
2022-05-26,11.118181818181817,10.4,16.6,54.36363636363637
2022-05-27,7.383333333333333,6.95,10.1,40.5
2022-05-28,6.8999999999999995,6.85,8.4,38.5
2022-05-29,7.561538461538461,7.7,8.8,42.07692307692308
2022-05-30,11.299999999999999,11.85,13.5,53.666666666666664
2022-05-31,13.983333333333334,15.3,17.5,58.166666666666664
2022-06-01,15.618181818181819,16.3,19.0,62.54545454545455
2022-06-02,15.6,15.95,19.3,63.0
2022-06-03,12.233333333333334,12.1,15.4,56.833333333333336
2022-06-04,7.736363636363635,8.4,10.6,42.45454545454545
2022-06-05,5.95,5.85,8.7,33.0
2022-06-06,6.166666666666667,6.2,8.8,34.333333333333336
2022-06-07,8.92,8.7,14.2,46.2
2022-06-08,10.166666666666666,9.7,15.8,49.333333333333336
2022-06-09,12.549999999999999,11.649999999999999,18.8,55.5
2022-06-10,13.308333333333332,12.7,20.3,59.0
2022-06-11,11.166666666666666,10.35,14.8,54.833333333333336
2022-06-12,9.416666666666666,8.25,16.1,46.666666666666664
2022-06-13,6.220000000000001,5.75,11.0,33.5
2022-06-14,11.283333333333333,11.2,14.1,54.166666666666664
2022-06-15,14.833333333333334,14.95,17.8,61.666666666666664
2022-06-16,15.08888888888889,14.6,21.3,62.111111111111114
2022-06-17,10.700000000000001,10.149999999999999,14.6,54.0
2022-06-18,8.25,7.85,11.5,44.5
2022-06-19,8.379999999999999,8.6,12.4,45.2
2022-06-20,12.133333333333333,12.850000000000001,15.2,54.833333333333336
2022-06-21,14.083333333333334,13.95,20.5,59.333333333333336
2022-06-22,14.166666666666666,14.8,18.4,59.666666666666664
2022-06-23,11.85,12.45,15.6,53.666666666666664
2022-06-24,11.333333333333334,11.75,15.8,53.0
2022-06-25,10.95,11.55,16.8,51.9
2022-06-26,13.316666666666668,13.55,18.0,58.333333333333336
2022-06-27,13.066666666666668,13.65,16.4,57.5
2022-06-28,11.7,11.6,17.4,55.27272727272727
2022-06-29,12.083333333333334,12.9,16.5,55.0
2022-06-30,12.233333333333334,12.5,18.3,54.666666666666664
2022-07-01,11.333333333333334,11.7,16.9,53.44444444444444
2022-07-02,10.366666666666667,11.0,13.9,51.5
2022-07-03,8.683333333333334,7.85,12.4,45.666666666666664
2022-07-04,22.663636363636364,21.8,53.8,76.81818181818181
2022-07-05,17.016666666666666,9.35,38.0,62.833333333333336
2022-07-06,4.866666666666666,4.85,8.5,27.166666666666668
2022-07-07,6.022222222222222,6.0,10.1,33.111111111111114
2022-07-08,7.883333333333333,7.800000000000001,11.8,42.333333333333336
2022-07-09,9.133333333333333,8.649999999999999,13.7,48.0
2022-07-10,9.58,8.95,14.7,49.3
2022-07-11,10.783333333333333,10.7,15.6,52.666666666666664
2022-07-12,8.9,7.85,15.5,45.0
2022-07-13,6.688888888888889,6.5,10.9,36.55555555555556
2022-07-14,6.6000000000000005,6.35,9.5,36.5
2022-07-15,9.733333333333333,9.35,12.7,51.166666666666664
2022-07-16,12.341666666666667,12.0,17.2,56.833333333333336
2022-07-17,10.65,10.45,14.6,53.333333333333336
2022-07-18,9.049999999999999,8.7,13.7,46.833333333333336
2022-07-19,8.99,9.0,11.9,47.9
2022-07-20,10.766666666666666,9.850000000000001,14.2,53.333333333333336
2022-07-21,9.716666666666667,9.75,13.4,50.0
2022-07-22,10.172727272727274,10.0,14.6,51.27272727272727
2022-07-23,11.333333333333334,11.399999999999999,15.5,54.333333333333336
2022-07-24,11.0,11.45,15.9,51.833333333333336
2022-07-25,9.72,10.1,15.0,49.2
2022-07-26,9.283333333333333,9.05,14.4,48.166666666666664
2022-07-27,8.883333333333333,8.1,11.8,47.5
2022-07-28,8.208333333333334,7.8999999999999995,12.0,43.833333333333336
2022-07-29,7.383333333333333,7.15,10.9,39.5
2022-07-30,7.1499999999999995,7.199999999999999,10.9,38.333333333333336
2022-07-31,6.35,6.3,8.9,35.3
2022-08-01,7.266666666666667,7.25,9.4,40.5
2022-08-02,6.95,6.7,9.3,38.333333333333336
2022-08-03,8.663636363636364,8.7,10.5,47.09090909090909
2022-08-04,9.183333333333334,9.3,12.4,48.833333333333336
2022-08-05,7.583333333333333,7.699999999999999,10.5,41.333333333333336
2022-08-06,7.409999999999999,7.3,11.4,40.4
2022-08-07,8.95,8.85,13.5,45.833333333333336
2022-08-08,10.75,10.3,15.7,51.833333333333336
2022-08-09,9.733333333333333,9.45,13.2,50.5
2022-08-10,9.333333333333334,9.35,13.4,48.0
2022-08-11,8.5,9.2,10.4,45.714285714285715
2022-08-12,11.118181818181817,11.6,14.2,53.54545454545455
2022-08-13,12.971428571428572,14.2,15.6,57.42857142857143
2022-08-14,12.085714285714285,13.0,15.4,54.714285714285715
2022-08-15,14.558333333333332,15.6,17.8,60.833333333333336
2022-08-16,12.885714285714286,13.2,16.0,58.0
2022-08-17,9.085714285714285,9.2,11.7,48.0
2022-08-18,9.0,8.7,11.8,48.45454545454545
2022-08-19,10.214285714285714,10.1,13.0,51.714285714285715
2022-08-20,9.514285714285714,10.6,11.4,49.42857142857143
2022-08-21,9.207692307692309,9.3,11.5,48.30769230769231
2022-08-22,9.171428571428573,8.9,11.8,48.857142857142854
2022-08-23,11.185714285714285,11.7,15.2,52.57142857142857
2022-08-24,8.781818181818181,9.2,12.3,46.54545454545455
2022-08-25,8.828571428571427,9.9,11.8,45.857142857142854
2022-08-26,9.857142857142858,9.2,13.9,50.57142857142857
2022-08-27,7.641666666666667,7.6,10.1,42.25
2022-08-28,5.914285714285714,6.0,7.7,33.0
2022-08-29,9.342857142857143,9.4,12.3,49.42857142857143
2022-08-30,13.19090909090909,13.2,16.6,58.54545454545455
2022-08-31,14.6,15.2,18.5,60.42857142857143
2022-09-01,14.700000000000001,15.3,18.2,61.42857142857143
2022-09-02,14.446153846153846,14.6,17.0,60.84615384615385
2022-09-03,14.62857142857143,15.1,17.8,61.285714285714285
2022-09-04,11.528571428571428,11.8,13.1,55.142857142857146
2022-09-05,10.490909090909092,11.7,14.3,51.90909090909091
2022-09-06,11.942857142857141,13.1,14.0,54.42857142857143
2022-09-07,15.400000000000002,15.9,18.2,62.714285714285715
2022-09-08,13.141666666666666,13.8,15.7,58.583333333333336
2022-09-09,9.742857142857144,10.3,12.8,49.714285714285715
2022-09-10,5.757142857142857,6.6,7.1,32.0
2022-09-11,4.236363636363636,4.9,5.5,24.181818181818183
2022-09-12,5.714285714285714,6.2,7.3,31.714285714285715
2022-09-13,11.685714285714285,12.7,13.3,54.857142857142854
2022-09-14,8.963636363636363,9.2,11.1,48.09090909090909
2022-09-15,8.716666666666667,9.3,11.2,46.5
2022-09-16,11.428571428571429,11.2,14.8,54.857142857142854
2022-09-17,11.527272727272727,11.9,14.3,54.90909090909091
2022-09-18,8.171428571428573,8.7,10.4,44.42857142857143
2022-09-19,4.966666666666667,5.550000000000001,6.1,27.666666666666668
2022-09-20,3.8249999999999997,4.0,6.4,21.166666666666668
2022-09-21,5.1571428571428575,5.3,7.4,28.714285714285715
2022-09-22,7.514285714285714,8.0,10.4,41.0
2022-09-23,9.218181818181819,9.2,12.6,48.45454545454545
2022-09-24,9.128571428571428,9.1,12.1,48.285714285714285
2022-09-25,10.042857142857143,10.4,13.0,50.0
2022-09-26,10.85,11.2,13.3,52.75
2022-09-27,12.571428571428571,13.1,15.4,56.714285714285715
2022-09-28,12.085714285714285,13.0,16.4,54.285714285714285
2022-09-29,12.690000000000001,13.55,16.7,56.9
2022-09-30,9.542857142857143,9.3,13.2,49.285714285714285
2022-10-01,7.542857142857143,7.6,10.7,41.142857142857146
2022-10-02,8.790000000000001,8.45,11.7,47.2
2022-10-03,8.714285714285714,9.0,12.1,46.142857142857146
2022-10-04,10.742857142857144,11.8,13.1,51.57142857142857
2022-10-05,14.233333333333333,14.7,17.5,60.0
2022-10-06,13.385714285714286,13.8,19.8,57.0
2022-10-07,16.7,17.1,21.9,65.0
2022-10-08,16.48333333333333,17.549999999999997,20.6,64.25
2022-10-09,13.87142857142857,14.0,17.3,59.714285714285715
2022-10-10,11.757142857142856,11.5,17.3,54.714285714285715
2022-10-11,10.41,11.15,13.1,51.9
2022-10-12,9.98,10.1,12.1,51.0
2022-10-13,18.733333333333334,21.1,22.7,66.33333333333333
2022-10-14,9.754545454545454,7.9,19.0,45.72727272727273
2022-10-15,5.8,5.4,7.6,32.166666666666664
2022-10-16,5.757142857142857,5.7,7.0,32.0
2022-10-17,9.066666666666666,9.3,13.8,47.888888888888886
2022-10-18,11.299999999999999,11.850000000000001,16.3,51.666666666666664
2022-10-19,10.714285714285714,10.1,15.3,52.0
2022-10-20,9.191666666666666,9.0,13.6,48.0
2022-10-21,9.042857142857143,8.8,12.7,47.0
2022-10-22,9.671428571428573,9.7,11.7,51.285714285714285
2022-10-23,6.88,7.2,9.2,38.1
2022-10-24,7.857142857142857,7.3,11.1,42.714285714285715
2022-10-25,8.757142857142856,8.7,13.2,46.42857142857143
2022-10-26,9.620000000000001,9.7,12.2,50.2
2022-10-27,12.433333333333332,13.649999999999999,15.1,56.166666666666664
2022-10-28,14.914285714285713,16.8,19.2,60.42857142857143
2022-10-29,13.569999999999999,13.7,19.4,58.7
2022-10-30,13.885714285714286,14.9,17.9,59.0
2022-10-31,14.971428571428572,16.3,19.2,60.714285714285715
2022-11-01,11.766666666666666,11.85,13.7,55.666666666666664
2022-11-02,4.95,4.449999999999999,7.7,27.5
2022-11-03,4.4,3.8,7.6,24.571428571428573
2022-11-04,6.76,6.4,11.5,36.7
2022-11-05,11.428571428571429,11.8,16.4,53.142857142857146
2022-11-06,12.214285714285714,11.6,16.5,54.285714285714285
2022-11-07,5.818181818181818,6.0,7.8,32.09090909090909
2022-11-08,3.3285714285714287,3.3,5.2,18.428571428571427
2022-11-09,4.714285714285714,4.5,7.7,26.285714285714285
2022-11-10,7.720000000000001,7.6,13.0,41.1
2022-11-11,9.37142857142857,9.2,14.8,48.142857142857146
2022-11-12,13.200000000000001,11.5,18.3,58.57142857142857
2022-11-13,9.945454545454545,10.1,14.6,50.54545454545455
2022-11-14,11.542857142857143,11.3,16.5,53.857142857142854
2022-11-15,12.471428571428572,13.8,19.2,55.42857142857143
2022-11-16,10.75,10.0,21.0,49.2
2022-11-17,10.614285714285714,9.5,16.5,51.714285714285715
2022-11-18,14.057142857142859,14.3,17.9,60.142857142857146
2022-11-19,11.927272727272726,11.1,23.7,52.0
2022-11-20,9.542857142857143,9.4,12.1,50.285714285714285
2022-11-21,9.071428571428571,9.4,11.7,48.857142857142854
2022-11-22,10.68,9.75,16.5,51.9
2022-11-23,20.728571428571428,18.8,27.0,72.71428571428571
2022-11-24,22.900000000000002,19.5,37.1,76.85714285714286
2022-11-25,11.354545454545455,10.3,20.1,52.09090909090909
2022-11-26,15.171428571428573,12.1,22.6,61.285714285714285
2022-11-27,19.542857142857144,19.3,26.3,69.71428571428571
2022-11-28,13.63,13.100000000000001,19.5,59.1
2022-11-29,10.985714285714286,11.7,13.3,53.285714285714285
2022-11-30,10.057142857142859,10.2,11.8,51.285714285714285
2022-12-01,5.163636363636363,5.2,7.1,28.727272727272727
2022-12-02,5.285714285714286,5.5,6.5,29.428571428571427
2022-12-03,8.742857142857144,8.9,11.6,46.0
2022-12-04,10.3,10.5,16.5,49.2
2022-12-05,5.2,4.9,7.7,29.0
2022-12-06,7.3999999999999995,7.1,11.5,39.857142857142854
2022-12-07,10.0,9.0,16.2,50.166666666666664
2022-12-08,11.328571428571427,11.0,15.2,53.857142857142854
2022-12-09,15.085714285714285,13.3,21.2,61.857142857142854
2022-12-10,12.0,12.0,16.3,55.3
2022-12-11,4.885714285714286,4.5,8.7,27.0
2022-12-12,6.128571428571428,5.9,9.1,34.142857142857146
2022-12-13,9.727272727272727,9.5,14.1,49.72727272727273
2022-12-14,14.785714285714286,15.1,19.5,61.142857142857146
2022-12-15,17.485714285714288,17.6,23.2,66.42857142857143
2022-12-16,9.222222222222221,8.4,14.3,47.666666666666664
2022-12-17,11.033333333333333,10.7,13.6,53.666666666666664
2022-12-18,16.666666666666668,15.2,24.8,65.0
2022-12-19,22.8,21.95,33.2,76.6
2022-12-20,16.86,16.4,22.1,65.4
2022-12-21,16.85,15.55,23.3,65.25
2022-12-22,19.711111111111112,17.9,29.2,69.88888888888889
2022-12-23,29.25,29.0,36.1,88.66666666666667
2022-12-24,32.699999999999996,32.85,52.8,98.16666666666667
2022-12-25,16.36,15.15,34.6,62.1
2022-12-26,16.766666666666666,19.5,23.0,63.666666666666664
2022-12-27,17.616666666666667,17.5,22.1,66.66666666666667
2022-12-28,9.544444444444444,10.0,12.2,49.55555555555556
2022-12-29,9.016666666666667,9.4,10.3,48.666666666666664
2022-12-30,5.916666666666667,5.6,10.9,31.833333333333332
2022-12-31,2.6999999999999997,3.2,4.4,15.545454545454545
