DATE,TMAX_C,TMIN_C,TAVG_C,PRCP_mm,AWND,WT01,WT02,WT08
2022-04-03,18.333333333333332,12.222222222222221,15.277777777777777,0.0,2.68,0,0,0
2022-04-04,20.555555555555554,12.222222222222221,16.38888888888889,0.0,1.12,0,0,1
2022-04-05,25.555555555555554,12.222222222222221,18.88888888888889,0.0,1.12,0,0,1
2022-04-06,31.11111111111111,13.88888888888889,22.5,0.0,1.12,1,0,1
2022-04-07,35.0,15.555555555555555,25.27777777777778,0.0,0.89,0,0,0
2022-04-08,35.0,17.77777777777778,26.38888888888889,0.0,1.57,0,0,0
2022-04-09,27.22222222222222,16.666666666666668,21.944444444444443,0.0,1.57,0,0,0
2022-04-10,20.555555555555554,15.0,17.77777777777778,0.0,1.34,0,0,1
2022-04-11,18.88888888888889,12.777777777777777,15.833333333333332,0.0,1.57,0,0,1
2022-04-12,20.0,10.555555555555555,15.277777777777777,0.0,6.71,0,0,0
2022-04-13,20.0,11.11111111111111,15.555555555555555,0.0,2.46,0,0,0
2022-04-14,20.0,10.555555555555555,15.277777777777777,0.0,1.57,0,0,0
2022-04-15,21.11111111111111,12.222222222222221,16.666666666666668,0.0,2.24,0,0,1
2022-04-16,19.444444444444443,11.666666666666666,15.555555555555555,0.0,3.13,0,0,0
2022-04-17,19.444444444444443,11.666666666666666,15.555555555555555,0.0,1.12,1,0,0
2022-04-18,23.333333333333332,11.666666666666666,17.5,0.0,1.57,0,0,0
2022-04-19,21.666666666666668,13.88888888888889,17.77777777777778,0.0,1.79,0,0,0
2022-04-20,20.555555555555554,12.777777777777777,16.666666666666668,0.0,2.91,0,0,1
2022-04-21,19.444444444444443,11.666666666666666,15.555555555555555,7.112,4.25,1,0,1
2022-04-22,18.333333333333332,12.222222222222221,15.277777777777777,1.27,3.58,1,0,0
2022-04-23,22.22222222222222,11.666666666666666,16.944444444444443,0.0,2.24,0,0,0
2022-04-24,28.88888888888889,12.777777777777777,20.833333333333332,0.0,1.79,0,0,1
2022-04-25,31.666666666666664,15.0,23.333333333333332,0.0,1.79,0,0,0
2022-04-26,27.22222222222222,15.0,21.11111111111111,0.0,1.79,0,0,0
2022-04-27,22.22222222222222,13.333333333333332,17.77777777777778,0.0,2.68,0,0,1
2022-04-28,18.88888888888889,12.777777777777777,15.833333333333332,0.0,1.79,0,0,1
2022-04-29,21.11111111111111,11.666666666666666,16.38888888888889,0.0,2.01,0,0,1
2022-04-30,23.88888888888889,12.222222222222221,18.055555555555554,0.0,1.79,0,0,0
2022-05-01,22.77777777777778,13.88888888888889,18.333333333333332,0.0,1.34,0,0,0
2022-05-02,21.11111111111111,14.444444444444445,17.77777777777778,0.0,1.79,0,0,0
2022-05-03,20.555555555555554,14.444444444444445,17.5,0.0,1.79,0,0,0
2022-05-04,23.88888888888889,13.88888888888889,18.88888888888889,0.0,1.12,1,0,1
2022-05-05,23.88888888888889,13.333333333333332,18.61111111111111,0.0,2.01,1,0,1
2022-05-06,23.88888888888889,12.777777777777777,18.333333333333332,0.0,0.89,1,0,1
2022-05-07,23.333333333333332,15.0,19.166666666666668,0.0,1.57,0,0,0
2022-05-08,20.0,13.88888888888889,16.944444444444443,0.0,1.57,0,0,1
2022-05-09,20.555555555555554,12.222222222222221,16.38888888888889,0.0,2.46,0,0,1
2022-05-10,20.0,10.555555555555555,15.277777777777777,0.0,2.68,0,0,0
2022-05-11,21.11111111111111,10.555555555555555,15.833333333333332,0.0,4.7,0,0,1
2022-05-12,26.11111111111111,11.666666666666666,18.88888888888889,0.0,2.46,0,0,1
2022-05-13,30.555555555555554,13.88888888888889,22.22222222222222,0.0,2.24,0,0,0
2022-05-14,31.666666666666664,16.11111111111111,23.88888888888889,0.0,1.34,0,0,0
2022-05-15,28.88888888888889,15.0,21.944444444444443,0.0,1.34,0,0,1
2022-05-16,21.11111111111111,14.444444444444445,17.77777777777778,0.0,1.12,0,0,1
2022-05-17,21.666666666666668,13.88888888888889,17.77777777777778,0.0,2.01,0,0,1
2022-05-18,21.11111111111111,13.88888888888889,17.5,0.0,1.34,1,0,1
2022-05-19,19.444444444444443,15.0,17.22222222222222,0.0,1.34,1,0,1
2022-05-20,20.555555555555554,14.444444444444445,17.5,0.0,1.12,0,0,0
2022-05-21,20.555555555555554,13.88888888888889,17.22222222222222,0.0,1.79,0,0,0
2022-05-22,20.555555555555554,12.222222222222221,16.38888888888889,0.0,2.68,0,0,0
2022-05-23,20.555555555555554,12.777777777777777,16.666666666666668,0.0,1.12,0,0,1
2022-05-24,21.666666666666668,15.0,18.333333333333332,0.0,1.12,1,0,1
2022-05-25,22.77777777777778,15.0,18.88888888888889,0.0,1.12,1,0,1
2022-05-26,23.88888888888889,15.555555555555555,19.72222222222222,0.0,2.01,0,0,1
2022-05-27,21.666666666666668,15.0,18.333333333333332,0.0,2.24,0,0,0
2022-05-28,20.0,14.444444444444445,17.22222222222222,0.0,1.34,0,0,0
2022-05-29,22.22222222222222,13.88888888888889,18.055555555555554,0.0,1.57,0,0,0
2022-05-30,22.22222222222222,14.444444444444445,18.333333333333332,0.0,2.24,0,0,0
2022-05-31,23.333333333333332,13.88888888888889,18.61111111111111,0.0,1.57,0,0,0
2022-06-01,26.666666666666664,14.444444444444445,20.555555555555554,0.0,1.12,1,0,1
2022-06-02,26.11111111111111,15.555555555555555,20.833333333333332,0.0,2.01,0,0,1
2022-06-03,22.77777777777778,15.555555555555555,19.166666666666668,0.0,1.57,0,0,0
2022-06-04,21.11111111111111,16.11111111111111,18.61111111111111,0.0,1.34,0,0,0
2022-06-05,23.88888888888889,15.555555555555555,19.72222222222222,0.0,1.34,0,0,0
2022-06-06,25.0,17.22222222222222,21.11111111111111,0.0,1.57,0,0,0
2022-06-07,24.444444444444443,17.22222222222222,20.833333333333332,0.0,1.57,1,0,1
2022-06-08,23.88888888888889,17.22222222222222,20.555555555555554,0.0,2.24,1,0,1
2022-06-09,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.12,1,0,1
2022-06-10,27.22222222222222,17.22222222222222,22.22222222222222,0.0,1.34,1,0,1
2022-06-11,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.34,1,0,1
2022-06-12,25.555555555555554,16.666666666666668,21.11111111111111,0.0,1.34,1,0,1
2022-06-13,25.0,17.77777777777778,21.38888888888889,0.0,2.01,0,0,0
2022-06-14,25.555555555555554,17.22222222222222,21.38888888888889,0.0,0.89,0,0,0
2022-06-15,27.22222222222222,17.22222222222222,22.22222222222222,0.0,2.01,0,0,1
2022-06-16,27.22222222222222,17.77777777777778,22.5,0.0,2.24,0,0,1
2022-06-17,24.444444444444443,16.11111111111111,20.27777777777778,0.0,2.24,0,0,1
2022-06-18,23.88888888888889,15.0,19.444444444444443,0.0,1.79,0,0,0
2022-06-19,24.444444444444443,15.555555555555555,20.0,0.0,2.24,0,0,0
2022-06-20,31.666666666666664,15.555555555555555,23.61111111111111,0.0,1.12,0,0,0
2022-06-21,30.0,17.22222222222222,23.61111111111111,0.0,1.12,0,0,0
2022-06-22,26.666666666666664,16.666666666666668,21.666666666666668,0.254,1.34,0,0,0
2022-06-23,27.22222222222222,17.22222222222222,22.22222222222222,0.0,1.57,1,0,1
2022-06-24,27.77777777777778,16.11111111111111,21.944444444444443,0.0,1.57,1,0,1
2022-06-25,28.88888888888889,15.555555555555555,22.22222222222222,0.0,1.34,1,0,1
2022-06-26,28.333333333333332,16.11111111111111,22.22222222222222,0.0,1.12,1,0,1
2022-06-27,30.0,16.666666666666668,23.333333333333332,0.0,1.79,1,0,1
2022-06-28,32.22222222222222,17.22222222222222,24.72222222222222,0.0,1.12,0,0,0
2022-06-29,31.666666666666664,17.77777777777778,24.72222222222222,0.0,2.01,1,0,1
2022-06-30,28.88888888888889,17.22222222222222,23.055555555555554,0.0,2.01,1,0,1
2022-07-01,28.333333333333332,17.22222222222222,22.77777777777778,0.0,2.24,1,0,1
2022-07-02,27.22222222222222,16.666666666666668,21.944444444444443,0.0,1.79,0,0,0
2022-07-03,26.666666666666664,16.11111111111111,21.38888888888889,0.0,1.79,0,0,0
2022-07-04,25.0,16.11111111111111,20.555555555555554,0.0,2.01,0,0,1
2022-07-05,26.11111111111111,16.11111111111111,21.11111111111111,0.0,2.24,1,0,1
2022-07-06,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.79,0,0,1
2022-07-07,27.77777777777778,16.11111111111111,21.944444444444443,0.0,2.01,0,0,0
2022-07-08,27.77777777777778,16.11111111111111,21.944444444444443,0.0,1.34,1,0,0
2022-07-09,25.555555555555554,16.11111111111111,20.833333333333332,0.0,2.01,1,0,1
2022-07-10,28.88888888888889,16.666666666666668,22.77777777777778,0.0,1.34,0,0,0
2022-07-11,25.555555555555554,16.11111111111111,20.833333333333332,0.0,2.46,1,0,1
2022-07-12,25.0,16.11111111111111,20.555555555555554,0.0,2.01,0,0,1
2022-07-13,23.88888888888889,15.555555555555555,19.72222222222222,0.0,2.01,1,0,1
2022-07-14,25.0,16.666666666666668,20.833333333333332,0.0,1.57,0,0,1
2022-07-15,26.11111111111111,17.22222222222222,21.666666666666668,0.0,1.79,0,0,0
2022-07-16,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.57,1,0,1
2022-07-17,33.888888888888886,17.22222222222222,25.555555555555554,0.0,1.34,0,0,0
2022-07-18,31.11111111111111,19.444444444444443,25.27777777777778,0.0,2.01,0,0,1
2022-07-19,28.88888888888889,18.333333333333332,23.61111111111111,0.0,1.34,0,0,0
2022-07-20,29.444444444444443,18.333333333333332,23.88888888888889,0.0,1.57,0,0,0
2022-07-21,30.555555555555554,17.77777777777778,24.166666666666664,0.0,1.57,0,0,0
2022-07-22,28.333333333333332,17.22222222222222,22.77777777777778,0.0,1.79,1,0,1
2022-07-23,27.22222222222222,18.88888888888889,23.055555555555554,0.0,1.79,0,0,1
2022-07-24,28.88888888888889,17.77777777777778,23.333333333333332,0.0,1.57,0,0,1
2022-07-25,27.22222222222222,17.22222222222222,22.22222222222222,0.0,2.24,0,0,1
2022-07-26,26.11111111111111,17.22222222222222,21.666666666666668,0.0,2.68,0,0,1
2022-07-27,27.77777777777778,16.666666666666668,22.22222222222222,0.0,1.79,1,0,1
2022-07-28,29.444444444444443,17.22222222222222,23.333333333333332,0.0,1.12,0,0,1
2022-07-29,28.88888888888889,18.333333333333332,23.61111111111111,0.0,2.01,0,0,0
2022-07-30,27.22222222222222,18.88888888888889,23.055555555555554,0.0,1.12,0,0,1
2022-07-31,30.0,20.555555555555554,25.27777777777778,0.0,1.34,0,0,1
2022-08-01,29.444444444444443,19.444444444444443,24.444444444444443,0.0,2.01,1,0,0
2022-08-02,27.22222222222222,18.333333333333332,22.77777777777778,0.0,2.46,0,0,0
2022-08-03,27.77777777777778,18.333333333333332,23.055555555555554,0.0,2.46,0,0,0
2022-08-04,28.88888888888889,18.88888888888889,23.88888888888889,0.0,1.34,0,0,0
2022-08-05,28.88888888888889,18.88888888888889,23.88888888888889,0.0,2.24,0,0,0
2022-08-06,30.0,17.77777777777778,23.88888888888889,0.0,2.24,0,0,0
2022-08-07,32.77777777777778,17.22222222222222,25.0,0.0,1.12,0,0,0
2022-08-08,31.666666666666664,19.444444444444443,25.555555555555554,0.0,1.12,0,0,0
2022-08-09,33.333333333333336,21.666666666666668,27.5,0.0,1.12,0,0,0
2022-08-10,33.333333333333336,20.555555555555554,26.944444444444443,0.0,1.34,0,0,0
2022-08-11,31.11111111111111,19.444444444444443,25.27777777777778,0.0,1.34,0,0,1
2022-08-12,30.555555555555554,18.333333333333332,24.444444444444443,0.0,1.12,0,0,0
2022-08-13,32.22222222222222,19.444444444444443,25.833333333333332,0.0,1.57,0,0,0
2022-08-14,31.666666666666664,19.444444444444443,25.555555555555554,0.0,1.79,0,0,0
2022-08-15,30.555555555555554,18.333333333333332,24.444444444444443,0.0,1.12,0,0,0
2022-08-16,29.444444444444443,18.333333333333332,23.88888888888889,0.0,1.34,0,0,1
2022-08-17,28.88888888888889,18.333333333333332,23.61111111111111,0.0,1.34,0,0,0
2022-08-18,26.11111111111111,16.666666666666668,21.38888888888889,0.0,2.01,1,0,0
2022-08-19,27.77777777777778,16.666666666666668,22.22222222222222,0.0,1.34,1,0,0
2022-08-20,27.77777777777778,18.88888888888889,23.333333333333332,0.0,0.89,0,0,0
2022-08-21,26.666666666666664,18.333333333333332,22.5,0.0,1.12,0,0,1
2022-08-22,25.555555555555554,17.77777777777778,21.666666666666668,0.0,2.01,1,0,0
2022-08-23,27.22222222222222,17.22222222222222,22.22222222222222,0.0,1.34,1,0,1
2022-08-24,29.444444444444443,18.88888888888889,24.166666666666664,0.0,0.22,1,0,1
2022-08-25,31.11111111111111,18.88888888888889,25.0,0.0,2.01,0,0,0
2022-08-26,28.88888888888889,17.77777777777778,23.333333333333332,0.0,1.12,1,0,1
2022-08-27,28.333333333333332,18.333333333333332,23.333333333333332,0.0,2.01,1,0,1
2022-08-28,27.22222222222222,18.333333333333332,22.77777777777778,0.0,2.01,0,0,0
2022-08-29,26.11111111111111,17.77777777777778,21.944444444444443,0.0,1.79,0,0,1
2022-08-30,28.88888888888889,17.77777777777778,23.333333333333332,0.0,1.57,0,0,0
2022-08-31,32.77777777777778,19.444444444444443,26.11111111111111,0.0,1.12,0,0,0
2022-09-01,35.55555555555556,23.333333333333332,29.444444444444443,0.0,1.34,0,0,1
2022-09-02,35.55555555555556,22.22222222222222,28.88888888888889,0.0,1.34,0,0,0
2022-09-03,36.666666666666664,23.88888888888889,30.27777777777778,0.0,1.12,0,0,0
2022-09-04,39.44444444444444,25.0,32.22222222222222,0.0,1.12,0,0,0
2022-09-05,36.11111111111111,23.333333333333332,29.72222222222222,0.0,1.12,0,0,0
2022-09-06,33.888888888888886,22.77777777777778,28.333333333333332,0.0,1.34,0,0,0
2022-09-07,37.22222222222222,22.22222222222222,29.72222222222222,0.0,0.67,0,0,0
2022-09-08,36.666666666666664,22.77777777777778,29.72222222222222,0.0,2.01,0,0,0
2022-09-09,36.666666666666664,21.11111111111111,28.88888888888889,3.0479999999999996,4.25,1,0,0
2022-09-10,26.666666666666664,21.11111111111111,23.88888888888889,6.095999999999999,0.45,1,0,0
2022-09-11,30.555555555555554,23.333333333333332,26.944444444444443,0.254,2.24,0,0,1
2022-09-12,29.444444444444443,21.11111111111111,25.27777777777778,0.0,2.91,0,0,0
2022-09-13,27.77777777777778,20.555555555555554,24.166666666666664,0.0,1.57,0,0,0
2022-09-14,27.77777777777778,20.0,23.88888888888889,0.0,2.24,0,0,0
2022-09-15,26.11111111111111,18.88888888888889,22.5,0.0,1.57,0,0,0
2022-09-16,26.666666666666664,18.333333333333332,22.5,0.0,2.01,0,0,1
2022-09-17,25.0,18.88888888888889,21.944444444444443,0.0,1.34,1,0,1
2022-09-18,23.88888888888889,17.77777777777778,20.833333333333332,0.0,2.91,0,0,0
2022-09-19,25.0,17.22222222222222,21.11111111111111,0.0,1.79,0,0,1
2022-09-20,26.666666666666664,17.22222222222222,21.944444444444443,0.0,1.79,0,0,0
2022-09-21,26.11111111111111,16.666666666666668,21.38888888888889,0.0,1.12,0,0,1
2022-09-22,29.444444444444443,16.11111111111111,22.77777777777778,0.0,1.34,0,0,0
2022-09-23,30.0,15.555555555555555,22.77777777777778,0.0,1.12,0,0,0
2022-09-24,30.0,18.88888888888889,24.444444444444443,0.0,1.12,0,0,1
2022-09-25,30.0,18.88888888888889,24.444444444444443,0.0,1.12,0,0,0
2022-09-26,30.0,18.88888888888889,24.444444444444443,0.0,1.12,0,0,0
2022-09-27,31.11111111111111,18.88888888888889,25.0,0.0,1.34,1,0,0
2022-09-28,31.666666666666664,19.444444444444443,25.555555555555554,0.0,1.57,0,0,0
2022-09-29,26.666666666666664,18.333333333333332,22.5,0.0,1.12,1,1,1
2022-09-30,26.11111111111111,18.88888888888889,22.5,0.0,1.57,1,0,1
2022-10-01,23.88888888888889,18.333333333333332,21.11111111111111,0.0,2.01,0,0,0
2022-10-02,24.444444444444443,17.22222222222222,20.833333333333332,0.0,1.12,0,0,0
2022-10-03,24.444444444444443,16.11111111111111,20.27777777777778,0.0,1.12,0,0,0
2022-10-04,27.77777777777778,16.666666666666668,22.22222222222222,0.0,1.34,0,0,0
2022-10-05,26.11111111111111,18.88888888888889,22.5,0.0,1.34,1,0,1
2022-10-06,25.0,18.88888888888889,21.944444444444443,0.0,0.67,1,0,1
2022-10-07,26.11111111111111,18.333333333333332,22.22222222222222,0.0,1.34,1,0,1
2022-10-08,26.666666666666664,17.77777777777778,22.22222222222222,0.0,1.12,1,0,1
2022-10-09,25.0,17.22222222222222,21.11111111111111,0.0,1.57,1,0,1
2022-10-10,25.0,16.666666666666668,20.833333333333332,0.0,1.12,1,0,1
2022-10-11,24.444444444444443,18.333333333333332,21.38888888888889,0.0,1.34,0,0,0
2022-10-12,25.555555555555554,18.88888888888889,22.22222222222222,0.0,2.01,0,0,0
2022-10-13,22.77777777777778,18.333333333333332,20.555555555555554,0.0,0.45,1,0,1
2022-10-14,21.11111111111111,17.77777777777778,19.444444444444443,0.0,0.0,1,0,1
2022-10-15,21.666666666666668,17.22222222222222,19.444444444444443,0.508,1.34,1,0,1
2022-10-16,21.666666666666668,15.555555555555555,18.61111111111111,0.0,1.12,1,0,0
2022-10-17,25.0,14.444444444444445,19.72222222222222,0.0,0.89,0,0,0
2022-10-18,30.0,15.555555555555555,22.77777777777778,0.0,1.12,1,0,0
2022-10-19,33.888888888888886,17.77777777777778,25.833333333333332,0.0,1.34,0,0,1
2022-10-20,31.11111111111111,19.444444444444443,25.27777777777778,0.0,1.34,0,0,1
2022-10-21,25.555555555555554,18.333333333333332,21.944444444444443,0.0,1.12,1,0,1
2022-10-22,21.11111111111111,16.11111111111111,18.61111111111111,0.0,1.34,0,0,0
2022-10-23,22.22222222222222,13.333333333333332,17.77777777777778,0.0,1.57,0,0,0
2022-10-24,23.88888888888889,11.666666666666666,17.77777777777778,0.0,0.67,0,0,0
2022-10-25,24.444444444444443,11.666666666666666,18.055555555555554,0.0,0.67,0,0,0
2022-10-26,22.22222222222222,12.222222222222221,17.22222222222222,0.0,1.34,0,0,1
2022-10-27,23.88888888888889,12.777777777777777,18.333333333333332,0.0,0.89,0,0,1
2022-10-28,23.88888888888889,12.222222222222221,18.055555555555554,0.0,0.45,0,0,1
2022-10-29,23.88888888888889,11.666666666666666,17.77777777777778,0.0,0.67,0,0,0
2022-10-30,25.555555555555554,11.666666666666666,18.61111111111111,0.0,0.67,0,0,0
2022-10-31,24.444444444444443,11.666666666666666,18.055555555555554,0.0,0.67,0,0,0
2022-11-01,21.666666666666668,15.0,18.333333333333332,0.254,1.79,1,0,0
2022-11-02,19.444444444444443,11.666666666666666,15.555555555555555,2.794,2.46,1,0,1
2022-11-03,18.333333333333332,9.444444444444445,13.88888888888889,0.0,3.8,0,0,0
2022-11-04,19.444444444444443,8.333333333333334,13.88888888888889,0.0,0.89,0,0,0
2022-11-05,20.555555555555554,8.88888888888889,14.722222222222221,0.0,0.89,0,0,1
2022-11-06,20.555555555555554,10.555555555555555,15.555555555555555,0.0,1.12,0,0,0
2022-11-07,17.77777777777778,12.777777777777777,15.277777777777777,3.8099999999999996,2.24,1,0,1
2022-11-08,18.88888888888889,10.555555555555555,14.722222222222221,43.434,1.57,1,0,1
2022-11-09,18.333333333333332,10.0,14.166666666666666,0.0,0.67,0,0,0
2022-11-10,21.11111111111111,7.777777777777778,14.444444444444445,0.0,0.22,0,0,0
2022-11-11,21.666666666666668,8.88888888888889,15.277777777777777,0.0,1.57,0,0,0
2022-11-12,21.666666666666668,9.444444444444445,15.555555555555555,0.0,1.12,0,0,0
2022-11-13,21.666666666666668,8.88888888888889,15.277777777777777,0.0,1.57,0,0,0
2022-11-14,21.11111111111111,8.333333333333334,14.722222222222221,0.0,0.89,0,0,1
2022-11-15,22.77777777777778,9.444444444444445,16.11111111111111,0.0,0.45,0,0,0
2022-11-16,24.444444444444443,8.333333333333334,16.38888888888889,0.0,0.67,0,0,1
2022-11-17,24.444444444444443,8.333333333333334,16.38888888888889,0.0,1.12,0,0,0
2022-11-18,21.666666666666668,8.333333333333334,15.0,0.0,0.89,0,0,1
2022-11-19,24.444444444444443,8.333333333333334,16.38888888888889,0.0,0.0,0,0,0
2022-11-20,26.11111111111111,10.555555555555555,18.333333333333332,0.0,1.12,0,0,0
2022-11-21,24.444444444444443,11.666666666666666,18.055555555555554,0.0,2.01,0,0,0
2022-11-22,24.444444444444443,11.11111111111111,17.77777777777778,0.0,1.12,0,0,1
2022-11-23,23.333333333333332,8.333333333333334,15.833333333333332,0.0,0.22,1,0,1
2022-11-24,25.555555555555554,8.333333333333334,16.944444444444443,0.0,0.67,1,0,1
2022-11-25,23.88888888888889,8.88888888888889,16.38888888888889,0.0,1.57,0,0,0
2022-11-26,22.22222222222222,8.333333333333334,15.277777777777777,0.0,0.45,0,0,1
2022-11-27,21.666666666666668,8.333333333333334,15.0,0.0,0.67,1,0,1
2022-11-28,18.333333333333332,13.88888888888889,16.11111111111111,0.0,2.24,1,0,1
2022-11-29,18.333333333333332,11.666666666666666,15.0,0.0,1.12,0,0,0
2022-11-30,18.333333333333332,10.0,14.166666666666666,0.0,2.01,0,0,0
2022-12-01,16.11111111111111,12.777777777777777,14.444444444444445,0.0,2.01,0,0,0
2022-12-02,16.666666666666668,11.666666666666666,14.166666666666666,3.0479999999999996,2.68,1,0,0
2022-12-03,21.666666666666668,11.11111111111111,16.38888888888889,0.0,0.89,1,0,0
2022-12-04,18.333333333333332,12.222222222222221,15.277777777777777,0.508,0.0,1,0,0
2022-12-05,17.22222222222222,12.222222222222221,14.722222222222221,0.0,1.57,1,0,0
2022-12-06,17.22222222222222,10.0,13.61111111111111,0.0,2.68,0,0,1
2022-12-07,16.666666666666668,8.333333333333334,12.5,0.0,1.12,0,0,0
2022-12-08,17.22222222222222,7.222222222222222,12.222222222222221,0.0,0.67,0,0,0
2022-12-09,17.22222222222222,6.666666666666666,11.944444444444445,0.0,0.22,0,0,1
2022-12-10,17.77777777777778,7.777777777777778,12.777777777777777,0.0,0.67,1,0,0
2022-12-11,15.555555555555555,7.777777777777778,11.666666666666666,21.081999999999997,3.58,1,0,0
2022-12-12,13.333333333333332,7.222222222222222,10.277777777777777,6.604,2.01,1,0,1
2022-12-13,16.666666666666668,6.666666666666666,11.666666666666666,0.0,1.34,0,0,0
2022-12-14,17.22222222222222,6.111111111111111,11.666666666666666,0.0,0.89,0,0,0
2022-12-15,17.22222222222222,7.222222222222222,12.222222222222221,0.0,0.67,0,0,0
2022-12-16,20.555555555555554,8.88888888888889,14.722222222222221,0.0,0.67,0,0,0
2022-12-17,18.88888888888889,8.88888888888889,13.88888888888889,0.0,2.01,0,0,0
2022-12-18,18.88888888888889,7.222222222222222,13.055555555555555,0.0,1.79,0,0,1
2022-12-19,19.444444444444443,5.555555555555555,12.5,0.0,0.67,0,0,0
2022-12-20,19.444444444444443,8.88888888888889,14.166666666666666,0.0,0.89,0,0,0
2022-12-21,21.666666666666668,6.666666666666666,14.166666666666666,0.0,0.67,0,0,0
2022-12-22,21.666666666666668,8.333333333333334,15.0,0.0,0.22,1,0,1
2022-12-23,21.11111111111111,8.333333333333334,14.722222222222221,0.0,0.45,1,0,1
2022-12-24,26.11111111111111,8.333333333333334,17.22222222222222,0.0,0.0,1,0,0
2022-12-25,28.88888888888889,12.777777777777777,20.833333333333332,0.0,0.89,0,0,0
2022-12-26,27.22222222222222,13.333333333333332,20.27777777777778,0.0,0.67,0,0,0
2022-12-27,18.333333333333332,12.777777777777777,15.555555555555555,11.43,1.12,1,0,0
2022-12-28,17.77777777777778,10.555555555555555,14.166666666666666,0.254,0.89,1,0,1
2022-12-29,16.11111111111111,13.333333333333332,14.722222222222221,0.0,1.12,0,0,0
2022-12-30,15.555555555555555,13.333333333333332,14.444444444444445,0.254,0.45,1,0,0
2022-12-31,15.555555555555555,13.88888888888889,14.722222222222221,28.194000000000003,2.91,1,0,0
